Freguesia,Year,Month,mean
Santa Maria Maior,2017,10,77.94790263643534
Campo de Ourique,2017,10,100.92039010292496
Alcântara,2017,10,58.69778241227578
Ajuda,2017,10,81.15674789234522
Belém,2017,10,57.702459239093066
São Domingos de Benfica,2017,10,99.7389371057443
Campolide,2017,10,114.95784091496837
Carnide,2017,10,98.71681337976497
São Vicente,2017,10,64.68623824570311
Estrela,2017,10,78.70818859352386
Lumiar,2017,11,117.08097117094428
Avenidas Novas,2017,11,144.72620686416278
Areeiro,2017,11,133.81273860051087
Beato,2017,11,67.9716019995481
Benfica,2017,11,69.30121789751405
Misericórdia,2017,11,90.21118037115691
Parque das Nações,2017,11,89.55914012028106
Olivais,2017,11,109.77677707149236
Marvila,2017,11,90.82856568331113
Santa Clara,2017,11,83.86905544406764
Alvalade,2017,11,110.35397335309489
Penha de França,2017,11,85.58490671931902
Santo António,2017,11,140.99769392235916
Arroios,2017,11,119.62141656210255
Santa Maria Maior,2017,11,89.83553263557404
Campo de Ourique,2017,11,113.3209859692553
Alcântara,2017,11,66.74905476011983
Ajuda,2017,11,90.68735607106106
Belém,2017,11,65.39910242167232
São Domingos de Benfica,2017,11,112.40401915830031
Campolide,2017,11,131.03302805673812
Carnide,2017,11,107.29868330781414
São Vicente,2017,11,73.67737070925003
Estrela,2017,11,86.60148956523622
Lumiar,2017,12,108.68976949554146
Avenidas Novas,2017,12,131.97550738200212
Areeiro,2017,12,127.85120054685156
Beato,2017,12,63.60327739134529
Benfica,2017,12,63.733621825852744
Misericórdia,2017,12,84.3738303587833
Parque das Nações,2017,12,80.80906360923589
Olivais,2017,12,102.91622145697845
Marvila,2017,12,89.5822078660096
Santa Clara,2017,12,80.00138323572779
Alvalade,2017,12,101.17875686553757
Penha de França,2017,12,79.16392209063471
Santo António,2017,12,133.0719241550511
Arroios,2017,12,109.73905887101047
Santa Maria Maior,2017,12,85.06116371088139
Campo de Ourique,2017,12,104.97493509705922
Alcântara,2017,12,64.38256198537528
Ajuda,2017,12,87.7750525847402
Belém,2017,12,57.4639397896436
São Domingos de Benfica,2017,12,100.39224238271174
Campolide,2017,12,116.47547832936203
Carnide,2017,12,98.02476834630922
São Vicente,2017,12,74.62952529976815
Estrela,2017,12,79.8355431655475
Lumiar,2018,1,119.52064356707629
Avenidas Novas,2018,1,143.4637133617773
Areeiro,2018,1,134.03414596264182
Beato,2018,1,65.35933509523507
Benfica,2018,1,70.80304931546135
Misericórdia,2018,1,88.37954895211756
Parque das Nações,2018,1,86.83541611628524
Olivais,2018,1,110.43262104750322
Marvila,2018,1,93.05948882719872
Santa Clara,2018,1,82.39696315918088
Alvalade,2018,1,111.8994722664759
Penha de França,2018,1,88.67604362260676
Santo António,2018,1,144.18464521012848
Arroios,2018,1,120.00396538549616
Santa Maria Maior,2018,1,90.69658326946461
Campo de Ourique,2018,1,109.3737381072452
Alcântara,2018,1,65.94275476305693
Ajuda,2018,1,93.32215955349811
Belém,2018,1,64.34532153129457
São Domingos de Benfica,2018,1,111.60307153681273
Campolide,2018,1,125.24934107215131
Carnide,2018,1,104.04720999428127
São Vicente,2018,1,75.26591421257005
Estrela,2018,1,84.4873255822318
Lumiar,2018,2,110.49480710667225
Avenidas Novas,2018,2,134.44759463072089
Areeiro,2018,2,129.15806401766267
Beato,2018,2,65.216609747173
Benfica,2018,2,69.9116580248505
Misericórdia,2018,2,81.37340338586257
Parque das Nações,2018,2,75.48487350801746
Olivais,2018,2,100.56128548734078
Marvila,2018,2,85.14433685323517
Santa Clara,2018,2,79.71799107136869
Alvalade,2018,2,106.56327201158874
Penha de França,2018,2,83.51248295715631
Santo António,2018,2,127.39640391895648
Arroios,2018,2,111.2221773605938
Santa Maria Maior,2018,2,83.00372264093124
Campo de Ourique,2018,2,104.15428162227802
Alcântara,2018,2,65.61600423694554
Ajuda,2018,2,85.47156372936297
Belém,2018,2,59.82979726645435
São Domingos de Benfica,2018,2,105.7110068354922
Campolide,2018,2,120.15781875577763
Carnide,2018,2,98.22759192611953
São Vicente,2018,2,69.11219197126171
Estrela,2018,2,75.9727719637326
Lumiar,2018,3,86.96346737970096
Avenidas Novas,2018,3,117.68878780867651
Areeiro,2018,3,108.45209262847901
Beato,2018,3,54.785515549514464
Benfica,2018,3,54.44415581101196
Misericórdia,2018,3,76.81540257814908
Parque das Nações,2018,3,67.84567423431868
Olivais,2018,3,83.05318941628197
Marvila,2018,3,70.07627659203305
Santa Clara,2018,3,59.650494258856654
Alvalade,2018,3,89.47773137632683
Penha de França,2018,3,70.39149995956792
Santo António,2018,3,128.93980129122787
Arroios,2018,3,94.78324961817542
Santa Maria Maior,2018,3,75.14032985112846
Campo de Ourique,2018,3,85.43966159706794
Alcântara,2018,3,51.751340241609164
Ajuda,2018,3,62.50161641126816
Belém,2018,3,48.301667374236324
São Domingos de Benfica,2018,3,88.35325345040833
Campolide,2018,3,97.74015667294799
Carnide,2018,3,82.43156865800158
São Vicente,2018,3,64.4455884591857
Estrela,2018,3,64.82144970253535
Lumiar,2018,4,109.25466044607242
Avenidas Novas,2018,4,138.79963192127434
Areeiro,2018,4,122.06298839569094
Beato,2018,4,60.97965270541362
Benfica,2018,4,72.27749597572591
Misericórdia,2018,4,78.36820643607486
Parque das Nações,2018,4,76.72099941228805
Olivais,2018,4,98.83559486397228
Marvila,2018,4,82.34219517304035
Santa Clara,2018,4,78.37319527016703
Alvalade,2018,4,106.95446996984928
Penha de França,2018,4,76.47821900540399
Santo António,2018,4,143.45262285627777
Arroios,2018,4,106.99797789581059
Santa Maria Maior,2018,4,81.66650891777837
Campo de Ourique,2018,4,102.74365087550866
Alcântara,2018,4,64.68268667169586
Ajuda,2018,4,84.85791382486738
Belém,2018,4,63.77651800068733
São Domingos de Benfica,2018,4,110.49138112427086
Campolide,2018,4,126.40669803773274
Carnide,2018,4,100.32255548220708
São Vicente,2018,4,65.09947930837349
Estrela,2018,4,76.28101046712058
Lumiar,2018,5,116.63387728776308
Avenidas Novas,2018,5,148.181483580914
Areeiro,2018,5,143.22381537510796
Beato,2018,5,71.04531454629458
Benfica,2018,5,71.69092273430566
Misericórdia,2018,5,87.7431430769453
Parque das Nações,2018,5,84.95983837441167
Olivais,2018,5,112.54478323947403
Marvila,2018,5,95.89922666703798
Santa Clara,2018,5,88.1631610936235
Alvalade,2018,5,115.7626434421668
Penha de França,2018,5,91.99897441018108
Santo António,2018,5,128.9955561881646
Arroios,2018,5,117.13702692076215
Santa Maria Maior,2018,5,87.48078594324399
Campo de Ourique,2018,5,118.98799186539699
Alcântara,2018,5,70.11846100841593
Ajuda,2018,5,101.12954354893039
Belém,2018,5,66.50213232323871
São Domingos de Benfica,2018,5,115.05704479217529
Campolide,2018,5,135.65298365686644
Carnide,2018,5,114.11898666341072
São Vicente,2018,5,77.5165075748121
Estrela,2018,5,86.54602136325835
Lumiar,2018,6,106.13241276921164
Avenidas Novas,2018,6,138.78867385084754
Areeiro,2018,6,131.38283184931825
Beato,2018,6,64.36521038030158
Benfica,2018,6,69.07223260950232
Misericórdia,2018,6,86.52362619650599
Parque das Nações,2018,6,76.68758908367653
Olivais,2018,6,102.55704477127563
Marvila,2018,6,88.05925618024706
Santa Clara,2018,6,82.96369498266344
Alvalade,2018,6,104.93429185879248
Penha de França,2018,6,80.34759162471771
Santo António,2018,6,126.83800164561305
Arroios,2018,6,110.04706508666047
Santa Maria Maior,2018,6,91.58123851525367
Campo de Ourique,2018,6,104.80814674635295
Alcântara,2018,6,61.51053631401607
Ajuda,2018,6,83.97174666469672
Belém,2018,6,53.98428401473976
São Domingos de Benfica,2018,6,109.14151139706146
Campolide,2018,6,120.04884478148544
Carnide,2018,6,101.77242192296396
São Vicente,2018,6,69.80860656814197
Estrela,2018,6,80.35143439946856
Lumiar,2018,7,111.83566679412215
Avenidas Novas,2018,7,132.78381561098638
Areeiro,2018,7,131.61731186499964
Beato,2018,7,66.88910248914303
Benfica,2018,7,69.14403164308528
Misericórdia,2018,7,83.37413576497386
Parque das Nações,2018,7,82.4644854952864
Olivais,2018,7,113.53311142579717
Marvila,2018,7,93.64359845409697
Santa Clara,2018,7,86.11778885079329
Alvalade,2018,7,110.160594969677
Penha de França,2018,7,84.3405053116716
Santo António,2018,7,130.5952290385188
Arroios,2018,7,111.41866355245425
Santa Maria Maior,2018,7,87.76761024626718
Campo de Ourique,2018,7,106.98111707562245
Alcântara,2018,7,64.12333088715667
Ajuda,2018,7,89.079417960629
Belém,2018,7,66.31774352870625
São Domingos de Benfica,2018,7,107.41017119294857
Campolide,2018,7,124.36587901131256
Carnide,2018,7,108.65660469619054
São Vicente,2018,7,74.57569529088971
Estrela,2018,7,79.19941064398631
Lumiar,2018,8,110.67586131518111
Avenidas Novas,2018,8,142.1319779737088
Areeiro,2018,8,132.15084959470312
Beato,2018,8,66.22669230859012
Benfica,2018,8,68.41606164354039
Misericórdia,2018,8,86.55123304076444
Parque das Nações,2018,8,79.7801057691955
Olivais,2018,8,109.12646907519974
Marvila,2018,8,91.16159613326883
Santa Clara,2018,8,81.10773300563149
Alvalade,2018,8,107.99741430934449
Penha de França,2018,8,84.68900098140156
Santo António,2018,8,132.2508094878224
Arroios,2018,8,110.79671289961468
Santa Maria Maior,2018,8,90.37815640258539
Campo de Ourique,2018,8,110.37248747050172
Alcântara,2018,8,70.14517177732276
Ajuda,2018,8,94.98580906331553
Belém,2018,8,64.40342440668958
São Domingos de Benfica,2018,8,108.614855682209
Campolide,2018,8,126.60390559315512
Carnide,2018,8,105.04578265481405
São Vicente,2018,8,72.61622546766922
Estrela,2018,8,82.88078462314604
Lumiar,2018,9,108.10588586842704
Avenidas Novas,2018,9,129.85195294902712
Areeiro,2018,9,122.76379134544962
Beato,2018,9,61.916105697076055
Benfica,2018,9,65.76294944887088
Misericórdia,2018,9,82.37840968903195
Parque das Nações,2018,9,76.98283590038507
Olivais,2018,9,103.81142897960042
Marvila,2018,9,88.50397477214689
Santa Clara,2018,9,81.73266846942751
Alvalade,2018,9,103.7980634535086
Penha de França,2018,9,77.76686297656556
Santo António,2018,9,125.85066467835628
Arroios,2018,9,104.77611427011416
Santa Maria Maior,2018,9,83.47989345216472
Campo de Ourique,2018,9,101.46273239317755
Alcântara,2018,9,67.3682461865314
Ajuda,2018,9,90.24414399839601
Belém,2018,9,60.23975202442343
São Domingos de Benfica,2018,9,104.5853317205075
Campolide,2018,9,118.73931263134727
Carnide,2018,9,101.4246501531966
São Vicente,2018,9,66.93064422322743
Estrela,2018,9,80.84547940254211
Lumiar,2018,10,108.60087827003501
Avenidas Novas,2018,10,128.47564568798728
Areeiro,2018,10,127.6468186363807
Beato,2018,10,63.477946191749844
Benfica,2018,10,63.849722054999646
Misericórdia,2018,10,82.4098181404178
Parque das Nações,2018,10,79.8515290364693
Olivais,2018,10,105.64390711581493
Marvila,2018,10,90.29997460973568
Santa Clara,2018,10,79.42343208516598
Alvalade,2018,10,103.89455389757074
Penha de França,2018,10,81.51640031659302
Santo António,2018,10,118.36921113899925
Arroios,2018,10,106.50851681731466
Santa Maria Maior,2018,10,88.5871437412861
Campo de Ourique,2018,10,100.97359480810451
Alcântara,2018,10,64.23285500315794
Ajuda,2018,10,88.17301527476862
Belém,2018,10,58.841504760678006
São Domingos de Benfica,2018,10,100.84075847397203
Campolide,2018,10,114.65775644784863
Carnide,2018,10,97.77052873388953
São Vicente,2018,10,72.56080591176477
Estrela,2018,10,81.45613333599906
Lumiar,2018,11,111.57632800271314
Avenidas Novas,2018,11,129.7120499212578
Areeiro,2018,11,118.57674185239351
Beato,2018,11,56.841449022608884
Benfica,2018,11,63.22628902497254
Misericórdia,2018,11,75.27844139652905
Parque das Nações,2018,11,71.32333417788652
Olivais,2018,11,93.55909495771459
Marvila,2018,11,77.97514525964895
Santa Clara,2018,11,76.99213154985915
Alvalade,2018,11,105.31813425168711
Penha de França,2018,11,74.50791693150924
Santo António,2018,11,137.55016367853972
Arroios,2018,11,99.84168117316193
Santa Maria Maior,2018,11,79.81326222331225
Campo de Ourique,2018,11,94.25831851693795
Alcântara,2018,11,62.113706162029686
Ajuda,2018,11,83.08441565272405
Belém,2018,11,57.319031506855815
São Domingos de Benfica,2018,11,103.75761656900337
Campolide,2018,11,111.63027947493278
Carnide,2018,11,97.00075018620343
São Vicente,2018,11,65.32310781194202
Estrela,2018,11,72.92694270672116
Lumiar,2018,12,103.38282837334951
Avenidas Novas,2018,12,137.49860801939323
Areeiro,2018,12,129.03363796234132
Beato,2018,12,60.46632863126843
Benfica,2018,12,62.997591053876356
Misericórdia,2018,12,81.2717093973726
Parque das Nações,2018,12,76.10174364368689
Olivais,2018,12,97.71719983897705
Marvila,2018,12,82.73533460789851
Santa Clara,2018,12,75.10374983438703
Alvalade,2018,12,99.06306658435972
Penha de França,2018,12,82.70726678113601
Santo António,2018,12,132.30208161031416
Arroios,2018,12,110.3661927286784
Santa Maria Maior,2018,12,88.89975851283477
Campo de Ourique,2018,12,101.64694702876491
Alcântara,2018,12,61.852641821959544
Ajuda,2018,12,82.35635163285977
Belém,2018,12,57.39599283913931
São Domingos de Benfica,2018,12,99.53932661592685
Campolide,2018,12,113.8812047268578
Carnide,2018,12,94.57617937870992
São Vicente,2018,12,70.47681659110151
Estrela,2018,12,77.92928346000399
Lumiar,2019,1,114.88599346000007
Avenidas Novas,2019,1,144.2638686434581
Areeiro,2019,1,134.45954384436976
Beato,2019,1,61.84898055322913
Benfica,2019,1,66.41050324978167
Misericórdia,2019,1,86.28998744494915
Parque das Nações,2019,1,82.45920514732444
Olivais,2019,1,109.26045197322642
Marvila,2019,1,88.51551009030294
Santa Clara,2019,1,81.48398906058007
Alvalade,2019,1,108.46418627576168
Penha de França,2019,1,85.0199922335684
Santo António,2019,1,146.78974298963027
Arroios,2019,1,118.59927187187728
Santa Maria Maior,2019,1,91.0337435063589
Campo de Ourique,2019,1,109.27736474676112
Alcântara,2019,1,73.32470179885016
Ajuda,2019,1,92.9007044461746
Belém,2019,1,60.861209037342164
São Domingos de Benfica,2019,1,110.26875204798266
Campolide,2019,1,122.22003808494533
Carnide,2019,1,104.20791350013954
São Vicente,2019,1,72.85280642833679
Estrela,2019,1,82.23125135360446
Lumiar,2019,2,109.85580226609211
Avenidas Novas,2019,2,148.71172903671885
Areeiro,2019,2,134.31838786785414
Beato,2019,2,64.58027578467565
Benfica,2019,2,71.40820293116758
Misericórdia,2019,2,82.71988698859806
Parque das Nações,2019,2,79.07954783719858
Olivais,2019,2,111.02333924881486
Marvila,2019,2,88.84750039976642
Santa Clara,2019,2,79.58490015610796
Alvalade,2019,2,108.70346471075194
Penha de França,2019,2,82.63376444843243
Santo António,2019,2,145.29621734820535
Arroios,2019,2,110.92803450236946
Santa Maria Maior,2019,2,86.97006993419768
Campo de Ourique,2019,2,109.0798324372612
Alcântara,2019,2,73.58797545325375
Ajuda,2019,2,93.00801964873324
Belém,2019,2,59.21907238349098
São Domingos de Benfica,2019,2,109.89183360537807
Campolide,2019,2,117.82560495205493
Carnide,2019,2,103.73650188564933
São Vicente,2019,2,70.51155850045124
Estrela,2019,2,84.43791103219986
Lumiar,2019,3,110.03660986925297
Avenidas Novas,2019,3,136.31845603797345
Areeiro,2019,3,130.27581526242773
Beato,2019,3,60.36762934552122
Benfica,2019,3,69.59501221940275
Misericórdia,2019,3,83.44389418377159
Parque das Nações,2019,3,79.44329079192642
Olivais,2019,3,104.59864961944858
Marvila,2019,3,84.72107618418039
Santa Clara,2019,3,77.78548274796273
Alvalade,2019,3,109.10426860850991
Penha de França,2019,3,81.2134194111042
Santo António,2019,3,132.85750448593626
Arroios,2019,3,113.07537284200505
Santa Maria Maior,2019,3,91.73202670477032
Campo de Ourique,2019,3,108.26859540844534
Alcântara,2019,3,67.94524999411115
Ajuda,2019,3,87.90065402980247
Belém,2019,3,62.540048350653485
São Domingos de Benfica,2019,3,105.6606589784637
Campolide,2019,3,120.95531034718545
Carnide,2019,3,106.60338031432505
São Vicente,2019,3,66.7230910857914
Estrela,2019,3,83.66419228431155
Lumiar,2019,4,104.71537739282697
Avenidas Novas,2019,4,141.90037737852435
Areeiro,2019,4,134.64960262298587
Beato,2019,4,62.73132490751759
Benfica,2019,4,68.87842729101031
Misericórdia,2019,4,87.28921931492188
Parque das Nações,2019,4,80.65188493092239
Olivais,2019,4,107.67101630708387
Marvila,2019,4,91.0665422073746
Santa Clara,2019,4,79.42545487480223
Alvalade,2019,4,107.68600874500696
Penha de França,2019,4,85.99175486234387
Santo António,2019,4,137.0290282551958
Arroios,2019,4,114.65560259915135
Santa Maria Maior,2019,4,93.28433036512622
Campo de Ourique,2019,4,108.93700156847005
Alcântara,2019,4,68.13700819720921
Ajuda,2019,4,88.27184344114336
Belém,2019,4,62.85123153617853
São Domingos de Benfica,2019,4,103.92517155443652
Campolide,2019,4,119.87732783889226
Carnide,2019,4,101.3710155497251
São Vicente,2019,4,75.0383781736763
Estrela,2019,4,94.15658803537913
Lumiar,2019,5,99.70522392794486
Avenidas Novas,2019,5,136.44295149428675
Areeiro,2019,5,126.36171941903923
Beato,2019,5,61.092644361281245
Benfica,2019,5,66.04296090471463
Misericórdia,2019,5,77.95308061681541
Parque das Nações,2019,5,75.45208088865725
Olivais,2019,5,102.7750921237753
Marvila,2019,5,85.31850545009378
Santa Clara,2019,5,76.24928552277235
Alvalade,2019,5,101.1622999413406
Penha de França,2019,5,80.59639981873562
Santo António,2019,5,128.00256641352695
Arroios,2019,5,108.10144183964691
Santa Maria Maior,2019,5,83.73556275554141
Campo de Ourique,2019,5,105.45851113715656
Alcântara,2019,5,63.653809746178666
Ajuda,2019,5,79.2551080642067
Belém,2019,5,62.20911486249944
São Domingos de Benfica,2019,5,107.31218017894551
Campolide,2019,5,112.8735181661822
Carnide,2019,5,98.1240492802906
São Vicente,2019,5,69.65923442666606
Estrela,2019,5,84.73801076153345
Lumiar,2019,6,105.31237156029442
Avenidas Novas,2019,6,143.20374472730384
Areeiro,2019,6,135.79026366307184
Beato,2019,6,64.85234636572024
Benfica,2019,6,69.69845056095775
Misericórdia,2019,6,88.24163525778161
Parque das Nações,2019,6,82.5975408290542
Olivais,2019,6,112.23866798514457
Marvila,2019,6,89.19979608685301
Santa Clara,2019,6,81.67767473966398
Alvalade,2019,6,106.5631542938416
Penha de França,2019,6,87.17098653533772
Santo António,2019,6,146.45185706377342
Arroios,2019,6,114.19001850453455
Santa Maria Maior,2019,6,90.1323353234637
Campo de Ourique,2019,6,111.12981829633772
Alcântara,2019,6,68.02075204916073
Ajuda,2019,6,85.04033105785052
Belém,2019,6,61.14504577665786
São Domingos de Benfica,2019,6,104.39997067165815
Campolide,2019,6,124.9128250978431
Carnide,2019,6,105.53119474157943
São Vicente,2019,6,73.56980147970653
Estrela,2019,6,89.3499502564839
Lumiar,2019,7,96.45127737124204
Avenidas Novas,2019,7,123.31938306042771
Areeiro,2019,7,120.65253833477314
Beato,2019,7,61.338012985330536
Benfica,2019,7,66.94247202156724
Misericórdia,2019,7,82.62735460443845
Parque das Nações,2019,7,77.22379008038017
Olivais,2019,7,99.42314283432567
Marvila,2019,7,85.55914344667826
Santa Clara,2019,7,74.77346367514116
Alvalade,2019,7,97.85287379949337
Penha de França,2019,7,77.8562114744546
Santo António,2019,7,124.58769764126106
Arroios,2019,7,104.17231865698051
Santa Maria Maior,2019,7,84.69681097269321
Campo de Ourique,2019,7,99.25951395660464
Alcântara,2019,7,65.06031188177748
Ajuda,2019,7,88.47113240659033
Belém,2019,7,59.872226211559145
São Domingos de Benfica,2019,7,98.84979415958013
Campolide,2019,7,110.5500085936602
Carnide,2019,7,94.74350294553051
São Vicente,2019,7,69.56564538174405
Estrela,2019,7,84.06310556098393
Lumiar,2019,8,95.91117929568796
Avenidas Novas,2019,8,128.97487229052615
Areeiro,2019,8,118.9369574854924
Beato,2019,8,59.92758156277487
Benfica,2019,8,63.740601875807066
Misericórdia,2019,8,79.67249570110279
Parque das Nações,2019,8,72.46001336565062
Olivais,2019,8,99.78675352050168
Marvila,2019,8,81.71299883696011
Santa Clara,2019,8,72.91429868260958
Alvalade,2019,8,95.04002889590349
Penha de França,2019,8,75.69147228597872
Santo António,2019,8,119.60156646406288
Arroios,2019,8,101.2286481801114
Santa Maria Maior,2019,8,82.00794009168902
Campo de Ourique,2019,8,102.00337022360465
Alcântara,2019,8,62.47407711817635
Ajuda,2019,8,80.45002006997868
Belém,2019,8,60.362536909994596
São Domingos de Benfica,2019,8,96.03808619972382
Campolide,2019,8,113.79228048682155
Carnide,2019,8,94.59906597731903
São Vicente,2019,8,67.42877283033052
Estrela,2019,8,82.52164988667624
Lumiar,2019,9,107.5521389097541
Avenidas Novas,2019,9,132.4697997284103
Areeiro,2019,9,133.12798412323
Beato,2019,9,64.68656068763987
Benfica,2019,9,66.56260915628569
Misericórdia,2019,9,83.42335921229187
Parque das Nações,2019,9,80.29873426788835
Olivais,2019,9,113.71523793890097
Marvila,2019,9,94.38272895930996
Santa Clara,2019,9,80.71269812875865
Alvalade,2019,9,106.24351671953586
Penha de França,2019,9,86.06238206698858
Santo António,2019,9,123.86388474081353
Arroios,2019,9,109.78310046055518
Santa Maria Maior,2019,9,89.51513588472756
Campo de Ourique,2019,9,111.49713698552094
Alcântara,2019,9,66.84260964461683
Ajuda,2019,9,87.53982373722864
Belém,2019,9,64.58838278377928
São Domingos de Benfica,2019,9,103.58830912307292
Campolide,2019,9,119.24843500279447
Carnide,2019,9,100.63015506027641
São Vicente,2019,9,73.38832787945498
Estrela,2019,9,92.38762281860623
Lumiar,2019,10,98.81708782004661
Avenidas Novas,2019,10,130.95030888359005
Areeiro,2019,10,124.4537688446045
Beato,2019,10,60.192158186956746
Benfica,2019,10,65.81181760112757
Misericórdia,2019,10,81.33709129646431
Parque das Nações,2019,10,81.26323622179588
Olivais,2019,10,98.24417910152677
Marvila,2019,10,83.62176036279894
Santa Clara,2019,10,75.68250100017531
Alvalade,2019,10,97.26748653060308
Penha de França,2019,10,78.0546973269012
Santo António,2019,10,133.89498466360794
Arroios,2019,10,107.83112608207286
Santa Maria Maior,2019,10,92.83665921235612
Campo de Ourique,2019,10,108.30655969729716
Alcântara,2019,10,60.245436340562726
Ajuda,2019,10,83.40068470264512
Belém,2019,10,60.69236871049092
São Domingos de Benfica,2019,10,98.1404543054818
Campolide,2019,10,117.16253877376343
Carnide,2019,10,94.50059086773292
São Vicente,2019,10,68.9555849382138
Estrela,2019,10,86.57308687312263
Lumiar,2019,11,70.33736144802987
Avenidas Novas,2019,11,100.99657450222021
Areeiro,2019,11,86.3652614740225
Beato,2019,11,45.94922937557397
Benfica,2019,11,50.5410087776622
Misericórdia,2019,11,70.95664316133318
Parque das Nações,2019,11,48.61613273896799
Olivais,2019,11,72.83199648080166
Marvila,2019,11,59.48863149444441
Santa Clara,2019,11,50.82402096251303
Alvalade,2019,11,74.33518527952316
Penha de França,2019,11,59.78632111949159
Santo António,2019,11,108.19332576941352
Arroios,2019,11,87.81298068142675
Santa Maria Maior,2019,11,71.67470665284188
Campo de Ourique,2019,11,84.77243764585339
Alcântara,2019,11,54.716216992997765
Ajuda,2019,11,65.82533330508424
Belém,2019,11,48.811540553865605
São Domingos de Benfica,2019,11,73.40457756112801
Campolide,2019,11,84.01454411811267
Carnide,2019,11,69.80797311404085
São Vicente,2019,11,55.431001258963974
Estrela,2019,11,70.78716092818124
Lumiar,2019,12,108.44142292662426
Avenidas Novas,2019,12,141.6268837010225
Areeiro,2019,12,137.45819604140064
Beato,2019,12,65.07923148022581
Benfica,2019,12,68.83816841408962
Misericórdia,2019,12,81.01645088453243
Parque das Nações,2019,12,86.1036255367993
Olivais,2019,12,116.59888583743177
Marvila,2019,12,95.14669999355026
Santa Clara,2019,12,78.57680287578229
Alvalade,2019,12,108.23599576183531
Penha de França,2019,12,85.34333907738058
Santo António,2019,12,144.7890367285564
Arroios,2019,12,121.22228855813194
Santa Maria Maior,2019,12,90.75089728048627
Campo de Ourique,2019,12,111.74935327609536
Alcântara,2019,12,67.5697741301809
Ajuda,2019,12,84.58233393761195
Belém,2019,12,61.86586198345754
São Domingos de Benfica,2019,12,109.28683829974102
Campolide,2019,12,121.50783971389097
Carnide,2019,12,102.44012474406541
São Vicente,2019,12,77.69900548881166
