Freguesia,AnoMes,Stock_12M_ALV_Nova_Construcao_Area,Stock_12M_ALV_Reabilitacao_Area,Stock_12M_ALV_Nova_Construcao_Count,Stock_12M_ALV_Reabilitacao_Count,Stock_12M_ALV_Demolicao_Area,Stock_12M_ALV_Demolicao_Count,Racio_Gentrificacao_ALV_Area,Racio_Gentrificacao_ALV_Count
Estrela,2024-02,0.0,1146.884765625,0.0,2.0,0.0,0.0,11468847.65625,20000.0
Estrela,2024-03,0.0,402.0146484375,0.0,1.0,0.0,0.0,4020146.484375,10000.0
Estrela,2024-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estrela,2024-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estrela,2024-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estrela,2024-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estrela,2024-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estrela,2024-09,0.0,163.59716796875,0.0,1.0,0.0,0.0,1635971.6796875,10000.0
Estrela,2024-10,0.0,1309.85791015625,0.0,2.0,0.0,0.0,13098579.1015625,20000.0
Estrela,2024-11,0.0,1309.85791015625,0.0,2.0,0.0,0.0,13098579.1015625,20000.0
Estrela,2024-12,0.0,1453.95556640625,0.0,3.0,0.0,0.0,14539555.6640625,30000.0
Estrela,2025-01,0.0,1593.5,0.0,4.0,0.0,0.0,15935000.0,40000.0
Estrela,2025-02,0.0,3240.95751953125,0.0,6.0,0.0,0.0,32409575.1953125,60000.0
Estrela,2025-03,0.0,3240.95751953125,0.0,6.0,0.0,0.0,32409575.1953125,60000.0
Estrela,2025-04,0.0,3946.7763671875,0.0,8.0,0.0,0.0,39467763.671875,80000.0
Estrela,2025-05,0.0,5104.71240234375,0.0,9.0,0.0,0.0,51047124.0234375,90000.0
Estrela,2025-06,0.0,5104.71240234375,0.0,9.0,0.0,0.0,51047124.0234375,90000.0
Estrela,2025-07,0.0,5104.71240234375,0.0,9.0,0.0,0.0,51047124.0234375,90000.0
Estrela,2025-08,0.0,5104.71240234375,0.0,9.0,0.0,0.0,51047124.0234375,90000.0
Estrela,2025-09,0.0,4941.115234375,0.0,8.0,0.0,0.0,49411152.34375,80000.0
Estrela,2025-10,0.0,3935.423828125,0.0,8.0,0.0,0.0,39354238.28125,80000.0
Estrela,2025-11,0.0,3935.423828125,0.0,8.0,0.0,0.0,39354238.28125,80000.0
Areeiro,2016-08,0.0,4415.2041015625,0.0,12.0,0.0,0.0,44152041.015625,120000.0
Areeiro,2016-09,0.0,4503.64013671875,0.0,12.0,0.0,0.0,45036401.3671875,120000.0
Areeiro,2016-10,0.0,4585.21484375,0.0,13.0,0.0,0.0,45852148.4375,130000.0
Areeiro,2016-11,0.0,4810.025390625,0.0,13.0,0.0,0.0,48100253.90625,130000.0
Areeiro,2016-12,0.0,4227.8271484375,0.0,12.0,0.0,0.0,42278271.484375,120000.0
Areeiro,2017-01,0.0,4227.8271484375,0.0,12.0,0.0,0.0,42278271.484375,120000.0
Areeiro,2017-02,0.0,4143.92724609375,0.0,11.0,0.0,0.0,41439272.4609375,110000.0
Areeiro,2017-03,0.0,3459.5673828125,0.0,7.0,0.0,0.0,34595673.828125,70000.0
Areeiro,2017-04,0.0,3542.7529296875,0.0,8.0,0.0,0.0,35427529.296875,80000.0
Areeiro,2017-05,0.0,3162.322265625,0.0,7.0,0.0,0.0,31623222.65625,70000.0
Areeiro,2017-06,0.0,3724.78173828125,0.0,8.0,0.0,0.0,37247817.3828125,80000.0
Areeiro,2017-07,252.84033203125,2337.25146484375,1.0,6.0,0.0,0.0,9.243978291236568,5.9994000599940005
Areeiro,2017-08,252.84033203125,1875.40283203125,1.0,5.0,0.0,0.0,7.41733755540909,4.999500049995
Areeiro,2017-09,252.84033203125,1248.39990234375,1.0,4.0,0.0,0.0,4.937501064661419,3.9996000399960003
Areeiro,2017-10,252.84033203125,1863.04150390625,1.0,5.0,0.0,0.0,7.368447715972839,4.999500049995
Areeiro,2017-11,252.84033203125,1341.861328125,1.0,4.0,0.0,0.0,5.30714695171519,3.9996000399960003
Areeiro,2017-12,252.84033203125,1658.51806640625,1.0,5.0,0.0,0.0,6.559544504342819,4.999500049995
Areeiro,2018-01,252.84033203125,2122.0869140625,1.0,6.0,0.0,0.0,8.392988799355551,5.9994000599940005
Areeiro,2018-02,252.84033203125,2526.84130859375,1.0,8.0,0.0,0.0,9.993818189178869,7.999200079992001
Areeiro,2018-03,252.84033203125,2526.84130859375,1.0,8.0,0.0,0.0,9.993818189178869,7.999200079992001
Areeiro,2018-04,252.84033203125,2443.65576171875,1.0,7.0,0.0,0.0,9.664814057178658,6.999300069993001
Areeiro,2018-05,252.84033203125,2857.3525390625,1.0,9.0,0.0,0.0,11.301011140138154,8.999100089991002
Areeiro,2018-06,10331.75732421875,2894.38330078125,2.0,10.0,0.0,0.0,0.2801443338184174,4.999750012499375
Areeiro,2018-07,10078.9169921875,3079.2412109375,1.0,11.0,0.0,0.0,0.30551310054175573,10.998900109989002
Areeiro,2018-08,10078.9169921875,3580.18603515625,1.0,12.0,0.0,0.0,0.35521534728481596,11.998800119988001
Areeiro,2018-09,10078.9169921875,3580.18603515625,1.0,12.0,0.0,0.0,0.35521534728481596,11.998800119988001
Areeiro,2018-10,10078.9169921875,2883.9697265625,1.0,10.0,0.0,0.0,0.2861388480710849,9.99900009999
Areeiro,2018-11,10078.9169921875,2883.9697265625,1.0,10.0,0.0,0.0,0.2861388480710849,9.99900009999
Areeiro,2018-12,10078.9169921875,2567.31298828125,1.0,9.0,0.0,0.0,0.2547211138656214,8.999100089991002
Areeiro,2019-01,10078.9169921875,2103.744140625,1.0,8.0,0.0,0.0,0.20872719969645165,7.999200079992001
Areeiro,2019-02,10078.9169921875,2024.1103515625,1.0,7.0,0.0,0.0,0.20082617339232353,6.999300069993001
Areeiro,2019-03,10078.9169921875,2885.939453125,1.0,9.0,0.0,0.0,0.2863342784476307,8.999100089991002
Areeiro,2019-04,10078.9169921875,2885.939453125,1.0,9.0,0.0,0.0,0.2863342784476307,8.999100089991002
Areeiro,2019-05,10078.9169921875,2472.24267578125,1.0,7.0,0.0,0.0,0.24528852188868255,6.999300069993001
Areeiro,2019-06,0.0,12446.4130859375,0.0,7.0,0.0,0.0,124464130.859375,70000.0
Areeiro,2019-07,0.0,12580.322265625,0.0,7.0,0.0,0.0,125803222.65625,70000.0
Areeiro,2019-08,0.0,12455.4140625,0.0,7.0,0.0,0.0,124554140.625,70000.0
Areeiro,2019-09,0.0,12455.4140625,0.0,7.0,0.0,0.0,124554140.625,70000.0
Areeiro,2019-10,0.0,13538.55712890625,0.0,9.0,0.0,0.0,135385571.2890625,90000.0
Areeiro,2019-11,0.0,14125.12548828125,0.0,10.0,0.0,0.0,141251254.8828125,100000.0
Areeiro,2019-12,0.0,14125.12548828125,0.0,10.0,0.0,0.0,141251254.8828125,100000.0
Areeiro,2020-01,0.0,14125.12548828125,0.0,10.0,0.0,0.0,141251254.8828125,100000.0
Areeiro,2020-02,443.552734375,13800.0048828125,1.0,9.0,0.0,0.0,31.112426329679003,8.999100089991002
Areeiro,2020-03,2478.4208984375,13377.59228515625,2.0,8.0,0.0,0.0,5.397627075299169,3.9998000099994995
Areeiro,2020-04,2478.4208984375,13377.59228515625,2.0,8.0,0.0,0.0,5.397627075299169,3.9998000099994995
Areeiro,2020-05,2478.4208984375,13828.94140625,2.0,9.0,0.0,0.0,5.579738638015228,4.4997750112494375
Areeiro,2020-06,2478.4208984375,4162.63818359375,2.0,9.0,0.0,0.0,1.6795524998448812,4.4997750112494375
Areeiro,2020-07,2478.4208984375,4513.03173828125,2.0,10.0,0.0,0.0,1.8209302378919696,4.999750012499375
Areeiro,2020-08,2478.4208984375,4976.22509765625,2.0,11.0,0.0,0.0,2.007820745867417,5.499725013749312
Areeiro,2020-09,2478.4208984375,5583.62939453125,2.0,12.0,0.0,0.0,2.2528978724968045,5.99970001499925
Areeiro,2020-10,3473.01513671875,4825.580078125,3.0,11.0,0.0,0.0,1.3894497286122278,3.6665444485183825
Areeiro,2020-11,3473.01513671875,4329.01806640625,3.0,11.0,0.0,0.0,1.246472523540161,3.6665444485183825
Areeiro,2020-12,3473.01513671875,5051.39453125,3.0,12.0,0.0,0.0,1.4544694413786903,3.9998666711109627
Areeiro,2021-01,3473.01513671875,5051.39453125,3.0,12.0,0.0,0.0,1.4544694413786903,3.9998666711109627
Areeiro,2021-02,6508.109375,5876.77587890625,3.0,13.0,0.0,0.0,0.9029927817718908,4.333188893703543
Areeiro,2021-03,4473.2412109375,6187.7060546875,2.0,14.0,0.0,0.0,1.3832712399301978,6.999650017499125
Areeiro,2021-04,4473.2412109375,30878.91601562505,2.0,17.0,0.0,0.0,6.903029340295854,8.499575021248937
Areeiro,2021-05,7593.6103515625,31226.73046875005,6.0,17.0,0.0,0.0,4.11223760659525,2.833286111898135
Areeiro,2021-06,7593.6103515625,31536.02636718755,6.0,19.0,0.0,0.0,4.15296867917402,3.166613889768504
Areeiro,2021-07,7593.6103515625,30866.8657226563,6.0,17.0,0.0,0.0,4.0648471395191175,2.833286111898135
Areeiro,2021-08,7593.6103515625,31577.73535156255,6.0,17.0,0.0,0.0,4.1584613212631885,2.833286111898135
Areeiro,2021-09,7593.6103515625,30970.33105468755,6.0,16.0,0.0,0.0,4.078472454208517,2.6666222229629506
Areeiro,2021-10,6599.01611328125,30645.23730468755,5.0,15.0,0.0,0.0,4.64390998812984,2.999940001199976
Areeiro,2021-11,6599.01611328125,30555.2309570313,5.0,14.0,0.0,0.0,4.630270629663785,2.799944001119978
Areeiro,2021-12,6599.01611328125,29832.85449218755,5.0,13.0,0.0,0.0,4.520803333100718,2.599948001039979
Areeiro,2022-01,6599.01611328125,30366.0551757813,5.0,14.0,0.0,0.0,4.601603359401702,2.799944001119978
Areeiro,2022-02,3120.369140625,29964.9438476563,4.0,15.0,0.0,0.0,9.603012187639184,3.7499062523436915
Areeiro,2022-03,3120.369140625,29910.3989257813,4.0,16.0,0.0,0.0,9.58553190961155,3.999900002499938
Areeiro,2022-04,5386.53271484375,5655.90087890625,5.0,15.0,0.0,0.0,1.050007690163921,2.999940001199976
Areeiro,2022-05,2266.16357421875,4856.7373046875,1.0,14.0,0.0,0.0,2.1431538065589364,13.998600139986001
Areeiro,2022-06,2266.16357421875,4193.79248046875,1.0,11.0,0.0,0.0,1.850613231594819,10.998900109989002
Areeiro,2022-07,2266.16357421875,4193.79248046875,1.0,11.0,0.0,0.0,1.850613231594819,10.998900109989002
Areeiro,2022-08,2266.16357421875,3469.07421875,1.0,10.0,0.0,0.0,1.5308136204883558,9.99900009999
Areeiro,2022-09,2266.16357421875,3952.40380859375,1.0,11.0,0.0,0.0,1.7440945919126178,10.998900109989002
Areeiro,2022-10,2266.16357421875,3952.40380859375,1.0,11.0,0.0,0.0,1.7440945919126178,10.998900109989002
Areeiro,2022-11,2266.16357421875,3952.40380859375,1.0,11.0,0.0,0.0,1.7440945919126178,10.998900109989002
Areeiro,2022-12,2266.16357421875,3952.40380859375,1.0,11.0,0.0,0.0,1.7440945919126178,10.998900109989002
Areeiro,2023-01,2266.16357421875,3419.203125,1.0,10.0,0.0,0.0,1.5088067838607266,9.99900009999
Areeiro,2023-02,2266.16357421875,2994.93310546875,1.0,8.0,0.0,0.0,1.3215872884826996,7.999200079992001
Areeiro,2023-03,2266.16357421875,2299.13134765625,1.0,5.0,0.0,0.0,1.0145477900879623,4.999500049995
Areeiro,2023-04,0.0,1862.41943359375,0.0,3.0,0.0,0.0,18624194.3359375,30000.0
Areeiro,2023-05,0.0,1862.41943359375,0.0,3.0,0.0,0.0,18624194.3359375,30000.0
Areeiro,2023-06,0.0,1308.7109375,0.0,2.0,0.0,0.0,13087109.375,20000.0
Areeiro,2023-07,0.0,1308.7109375,0.0,2.0,0.0,0.0,13087109.375,20000.0
Areeiro,2023-08,0.0,483.32958984375,0.0,1.0,0.0,0.0,4833295.8984375,10000.0
Areeiro,2023-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Areeiro,2023-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Areeiro,2023-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Areeiro,2023-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Areeiro,2024-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Areeiro,2024-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Areeiro,2024-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Areeiro,2024-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Areeiro,2024-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Areeiro,2024-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Areeiro,2024-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Areeiro,2024-08,0.0,270.3291015625,0.0,1.0,0.0,0.0,2703291.015625,10000.0
Areeiro,2024-09,0.0,270.3291015625,0.0,1.0,0.0,0.0,2703291.015625,10000.0
Areeiro,2024-10,0.0,270.3291015625,0.0,1.0,0.0,0.0,2703291.015625,10000.0
Areeiro,2024-11,0.0,270.3291015625,0.0,1.0,0.0,0.0,2703291.015625,10000.0
Areeiro,2024-12,0.0,270.3291015625,0.0,1.0,0.0,0.0,2703291.015625,10000.0
Areeiro,2025-01,0.0,270.3291015625,0.0,1.0,0.0,0.0,2703291.015625,10000.0
Areeiro,2025-02,0.0,270.3291015625,0.0,1.0,0.0,0.0,2703291.015625,10000.0
Areeiro,2025-03,0.0,270.3291015625,0.0,1.0,0.0,0.0,2703291.015625,10000.0
Areeiro,2025-04,0.0,270.3291015625,0.0,1.0,0.0,0.0,2703291.015625,10000.0
Areeiro,2025-05,0.0,270.3291015625,0.0,1.0,0.0,0.0,2703291.015625,10000.0
Areeiro,2025-06,0.0,270.3291015625,0.0,1.0,0.0,0.0,2703291.015625,10000.0
Areeiro,2025-07,0.0,270.3291015625,0.0,1.0,0.0,0.0,2703291.015625,10000.0
Areeiro,2025-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Areeiro,2025-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Areeiro,2025-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Areeiro,2025-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campo De Ourique,2016-08,1552.57958984375,38616.39563331008,3.0,27.0,159.59912109375,1.0,24.87240808695391,8.999700009999666
Campo De Ourique,2016-09,5964.572265625,39302.38440284133,4.0,30.0,159.59912109375,1.0,6.58930464644015,7.499812504687383
Campo De Ourique,2016-10,5724.43017578125,38663.308412358165,3.0,31.0,0.0,0.0,6.754088450676697,10.332988900369987
Campo De Ourique,2016-11,5500.634765625,37275.507631108165,2.0,31.0,0.0,0.0,6.776582802114934,15.499225038748062
Campo De Ourique,2016-12,5683.5,11034.013490483165,3.0,28.0,0.0,0.0,1.941411682298231,9.333022232592246
Campo De Ourique,2017-01,5683.5,11779.530580326915,3.0,30.0,0.0,0.0,2.0725838608372533,9.999666677777407
Campo De Ourique,2017-02,6063.3974609375,12739.610658451915,4.0,35.0,0.0,0.0,2.1010680118560727,8.749781255468614
Campo De Ourique,2017-03,6063.3974609375,11004.061830326915,4.0,35.0,0.0,0.0,1.8148342937660693,8.749781255468614
Campo De Ourique,2017-04,4974.75537109375,10195.504213139415,3.0,32.0,0.0,0.0,2.0494483140691595,10.666311122962567
Campo De Ourique,2017-05,4974.75537109375,8907.181640625,3.0,30.0,0.0,0.0,1.7904762741366795,9.999666677777407
Campo De Ourique,2017-06,6372.21533203125,8133.0927734375,4.0,27.0,0.0,0.0,1.2763367560605121,6.749831254218645
Campo De Ourique,2017-07,6372.21533203125,8990.09716796875,4.0,27.0,0.0,0.0,1.410827562856425,6.749831254218645
Campo De Ourique,2017-08,6372.21533203125,11593.14208984375,4.0,29.0,0.0,0.0,1.8193267653143739,7.249818754531137
Campo De Ourique,2017-09,2094.08837890625,11289.2080078125,4.0,28.0,0.0,0.0,5.390989025310379,6.999825004374891
Campo De Ourique,2017-10,2094.08837890625,10591.16650390625,4.0,27.0,0.0,0.0,5.057649956337114,6.749831254218645
Campo De Ourique,2017-11,2094.08837890625,11407.107421875,4.0,29.0,0.0,0.0,5.447290091502233,7.249818754531137
Campo De Ourique,2017-12,1911.22314453125,16404.134765625,3.0,30.0,0.0,0.0,8.5830552828214,9.999666677777407
Campo De Ourique,2018-01,1911.22314453125,16345.45703125,3.0,30.0,0.0,0.0,8.552353618563757,9.999666677777407
Campo De Ourique,2018-02,1531.32568359375,17426.99755859375,2.0,32.0,0.0,0.0,11.380333137012608,15.999200039997998
Campo De Ourique,2018-03,1531.32568359375,17753.91162109375,2.0,34.0,0.0,0.0,11.59381746934899,16.999150042497874
Campo De Ourique,2018-04,1531.32568359375,45375.724609375,2.0,41.0,0.0,0.0,29.631659765361114,20.498975051247434
Campo De Ourique,2018-05,1795.625,45194.60546875,3.0,41.0,0.0,0.0,25.16928810404243,13.666211126295789
Campo De Ourique,2018-06,398.1650390625,45276.4423828125,2.0,42.0,0.0,0.0,113.71272354334732,20.998950052497374
Campo De Ourique,2018-07,398.1650390625,44758.0107421875,2.0,44.0,0.0,0.0,112.41067173176563,21.998900054997247
Campo De Ourique,2018-08,398.1650390625,41818.88037109375,2.0,42.0,0.0,0.0,105.02898488189706,20.998950052497374
Campo De Ourique,2018-09,4551.05712890625,42786.1650390625,2.0,45.0,0.0,0.0,9.40136827269589,22.498875056247186
Campo De Ourique,2018-10,4551.05712890625,43993.8251953125,2.0,47.0,0.0,0.0,9.666726429165445,23.49882505874706
Campo De Ourique,2018-11,4551.05712890625,43551.98779296875,2.0,45.0,0.0,0.0,9.569641866146242,22.498875056247186
Campo De Ourique,2018-12,4551.05712890625,38395.0888671875,2.0,45.0,0.0,0.0,8.43652077660534,22.498875056247186
Campo De Ourique,2019-01,4551.05712890625,37918.47265625,2.0,43.0,0.0,0.0,8.331794295050624,21.49892505374731
Campo De Ourique,2019-02,4551.05712890625,36761.1611328125,2.0,40.0,0.0,0.0,8.077499201575028,19.9990000499975
Campo De Ourique,2019-03,4551.05712890625,36394.79345703125,2.0,39.0,0.0,0.0,7.996997538477002,19.499025048747562
Campo De Ourique,2019-04,4551.05712890625,9267.814453125,2.0,34.0,0.0,0.0,2.036409121436674,16.999150042497874
Campo De Ourique,2019-05,4286.7578125,10824.3134765625,1.0,39.0,0.0,0.0,2.525058260229548,38.99610038996101
Campo De Ourique,2019-06,4286.7578125,15110.81640625,1.0,44.0,0.0,0.0,3.5249987787244796,43.99560043995601
Campo De Ourique,2019-07,4286.7578125,14482.791015625,1.0,41.0,0.0,0.0,3.378495196426607,40.995900409959006
Campo De Ourique,2019-08,4557.0302734375,16936.02734375,2.0,44.0,0.0,0.0,3.716461369770214,21.998900054997247
Campo De Ourique,2019-09,270.2724609375,16469.7841796875,1.0,41.0,0.0,0.0,60.93768498939893,40.995900409959006
Campo De Ourique,2019-10,270.2724609375,16327.84228515625,1.0,40.0,0.0,0.0,60.412504430784715,39.99600039996
Campo De Ourique,2019-11,270.2724609375,16630.01806640625,1.0,42.0,0.0,0.0,61.53054534548888,41.995800419958
Campo De Ourique,2019-12,270.2724609375,15914.9013671875,1.0,40.0,0.0,0.0,58.88463598370162,39.99600039996
Campo De Ourique,2020-01,270.2724609375,15554.814453125,1.0,40.0,0.0,0.0,57.552325693624596,39.99600039996
Campo De Ourique,2020-02,270.2724609375,15391.1201171875,1.0,39.0,0.0,0.0,56.94666178394139,38.99610038996101
Campo De Ourique,2020-03,270.2724609375,15551.3212890625,1.0,39.0,0.0,0.0,57.53940109613537,38.99610038996101
Campo De Ourique,2020-04,270.2724609375,15056.4873046875,1.0,37.0,0.0,0.0,55.70853087143124,36.996300369963
Campo De Ourique,2020-05,270.2724609375,13256.0439453125,1.0,31.0,0.0,0.0,49.046946901790506,30.996900309969003
Campo De Ourique,2020-06,270.2724609375,9263.45166015625,1.0,28.0,0.0,0.0,34.27448065028845,27.997200279972002
Campo De Ourique,2020-07,270.2724609375,9018.41748046875,1.0,27.0,0.0,0.0,33.36786186946385,26.997300269973003
Campo De Ourique,2020-08,0.0,6542.07080078125,0.0,24.0,0.0,0.0,65420708.0078125,240000.0
Campo De Ourique,2020-09,0.0,6511.73046875,0.0,26.0,0.0,0.0,65117304.6875,260000.0
Campo De Ourique,2020-10,0.0,5936.67041015625,0.0,24.0,0.0,0.0,59366704.1015625,240000.0
Campo De Ourique,2020-11,0.0,5625.42236328125,0.0,25.0,0.0,0.0,56254223.6328125,250000.0
Campo De Ourique,2020-12,0.0,7417.4677734375,0.0,28.0,0.0,0.0,74174677.734375,280000.0
Campo De Ourique,2021-01,0.0,7799.1484375,0.0,31.0,0.0,0.0,77991484.375,310000.0
Campo De Ourique,2021-02,0.0,7916.31591796875,0.0,29.0,0.0,0.0,79163159.1796875,290000.0
Campo De Ourique,2021-03,0.0,9334.14892578125,0.0,31.0,0.0,0.0,93341489.2578125,310000.0
Campo De Ourique,2021-04,153.332526288927,9535.91796875,1.0,32.0,0.0,0.0,62.19105613427194,31.996800319968003
Campo De Ourique,2021-05,231.053229413927,11676.63623046875,2.0,36.0,0.0,0.0,50.53654175893874,17.99910004499775
Campo De Ourique,2021-06,231.053229413927,11970.7802734375,2.0,36.0,0.0,0.0,51.80959869222273,17.99910004499775
Campo De Ourique,2021-07,231.053229413927,14587.51318359375,2.0,44.0,0.0,0.0,63.134832207765065,21.998900054997247
Campo De Ourique,2021-08,1419.421881757677,15000.38671875,3.0,44.0,0.0,0.0,10.56795435855865,14.66617779407353
Campo De Ourique,2021-09,1419.421881757677,14405.27294921875,3.0,41.0,0.0,0.0,10.14868949076062,13.666211126295789
Campo De Ourique,2021-10,1419.421881757677,14677.60791015625,3.0,43.0,0.0,0.0,10.340552773447188,14.33285557148095
Campo De Ourique,2021-11,1419.421881757677,14737.8916015625,3.0,41.0,0.0,0.0,10.383023365125357,13.666211126295789
Campo De Ourique,2021-12,1419.421881757677,13235.91650390625,3.0,38.0,0.0,0.0,9.324863693822856,12.66624445851805
Campo De Ourique,2022-01,2924.494147382677,12942.94580078125,4.0,35.0,0.0,0.0,4.425703969964976,8.749781255468614
Campo De Ourique,2022-02,2924.494147382677,12548.37255859375,4.0,36.0,0.0,0.0,4.290783806404857,8.99977500562486
Campo De Ourique,2022-03,2924.494147382677,11138.37451171875,4.0,35.0,0.0,0.0,3.8086498278077365,8.749781255468614
Campo De Ourique,2022-04,2771.16162109375,11026.6552734375,3.0,35.0,0.0,0.0,3.979073176965431,11.666277790740308
Campo De Ourique,2022-05,2693.44091796875,14176.5546875,2.0,35.0,0.0,0.0,5.263361845655415,17.49912504374781
Campo De Ourique,2022-06,2693.44091796875,44074.17724609375,2.0,36.0,0.0,0.0,16.363520475132642,17.99910004499775
Campo De Ourique,2022-07,2693.44091796875,41678.84033203125,2.0,29.0,0.0,0.0,15.474198266819005,14.499275036248186
Campo De Ourique,2022-08,1505.072265625,41834.93115234375,1.0,31.0,0.0,0.0,27.795959920486133,30.996900309969003
Campo De Ourique,2022-09,1505.072265625,42170.32861328125,1.0,31.0,0.0,0.0,28.018804661109765,30.996900309969003
Campo De Ourique,2022-10,1505.072265625,40998.16845703125,1.0,27.0,0.0,0.0,27.239998151189397,26.997300269973003
Campo De Ourique,2022-11,1505.072265625,40276.14208984375,1.0,25.0,0.0,0.0,26.760269479214433,24.997500249975
Campo De Ourique,2022-12,1505.072265625,39799.2099609375,1.0,23.0,0.0,0.0,26.443386291535813,22.997700229977003
Campo De Ourique,2023-01,0.0,39600.96337890625,0.0,22.0,0.0,0.0,396009633.7890625,220000.0
Campo De Ourique,2023-02,0.0,39157.75439453125,0.0,20.0,0.0,0.0,391577543.9453125,200000.0
Campo De Ourique,2023-03,0.0,38241.103515625,0.0,16.0,0.0,0.0,382411035.15625,160000.0
Campo De Ourique,2023-04,0.0,38151.0537109375,0.0,15.0,0.0,0.0,381510537.109375,150000.0
Campo De Ourique,2023-05,0.0,32860.43603515625,0.0,11.0,0.0,0.0,328604360.3515625,110000.0
Campo De Ourique,2023-06,0.0,1739.5234375,0.0,6.0,0.0,0.0,17395234.375,60000.0
Campo De Ourique,2023-07,0.0,1518.12744140625,0.0,5.0,0.0,0.0,15181274.4140625,50000.0
Campo De Ourique,2023-08,0.0,593.03955078125,0.0,1.0,0.0,0.0,5930395.5078125,10000.0
Campo De Ourique,2023-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campo De Ourique,2023-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campo De Ourique,2023-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campo De Ourique,2023-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campo De Ourique,2024-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campo De Ourique,2024-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campo De Ourique,2024-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campo De Ourique,2024-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campo De Ourique,2024-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campo De Ourique,2024-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campo De Ourique,2024-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campo De Ourique,2024-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campo De Ourique,2024-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campo De Ourique,2024-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campo De Ourique,2024-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campo De Ourique,2024-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campo De Ourique,2025-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campo De Ourique,2025-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campo De Ourique,2025-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campo De Ourique,2025-04,0.0,423.0732421875,0.0,1.0,0.0,0.0,4230732.421875,10000.0
Campo De Ourique,2025-05,0.0,423.0732421875,0.0,1.0,0.0,0.0,4230732.421875,10000.0
Campo De Ourique,2025-06,0.0,423.0732421875,0.0,1.0,0.0,0.0,4230732.421875,10000.0
Campo De Ourique,2025-07,0.0,423.0732421875,0.0,1.0,0.0,0.0,4230732.421875,10000.0
Campo De Ourique,2025-08,0.0,492.74267578125,0.0,2.0,0.0,0.0,4927426.7578125,20000.0
Campo De Ourique,2025-09,0.0,492.74267578125,0.0,2.0,0.0,0.0,4927426.7578125,20000.0
Campo De Ourique,2025-10,0.0,492.74267578125,0.0,2.0,0.0,0.0,4927426.7578125,20000.0
Campo De Ourique,2025-11,0.0,492.74267578125,0.0,2.0,0.0,0.0,4927426.7578125,20000.0
Campolide,2016-08,0.0,9698.0576171875,0.0,14.0,0.0,0.0,96980576.171875,140000.0
Campolide,2016-09,0.0,9857.34716796875,0.0,16.0,0.0,0.0,98573471.6796875,160000.0
Campolide,2016-10,0.0,9641.08837890625,0.0,14.0,0.0,0.0,96410883.7890625,140000.0
Campolide,2016-11,0.0,9710.79345703125,0.0,15.0,0.0,0.0,97107934.5703125,150000.0
Campolide,2016-12,0.0,9934.984375,0.0,15.0,0.0,0.0,99349843.75,150000.0
