Freguesia,AnoMes,Stock_12M_PED_Nova_Construcao_Area,Stock_12M_PED_Reabilitacao_Area,Stock_12M_PED_Nova_Construcao_Count,Stock_12M_PED_Reabilitacao_Count,Stock_12M_PED_Demolicao_Area,Stock_12M_PED_Demolicao_Count,Racio_Gentrificacao_PED_Area,Racio_Gentrificacao_PED_Count
Estrela,2023-04,1283.736328125,41281.396484375,7.0,94.0,0.0,0.0,32.157221357868444,13.42837959457722
Estrela,2023-05,1018.67431640625,44105.01220703125,6.0,102.0,0.0,0.0,43.29647578922023,16.99971667138881
Estrela,2023-06,915.4130859375,45380.072265625,5.0,100.0,0.0,0.0,49.57332160247398,19.99960000799984
Estrela,2023-07,1010.6865234375,42990.884765625,4.0,94.0,0.0,0.0,42.5363151828471,23.499412514687133
Estrela,2023-08,1119.99560546875,34332.9365234375,5.0,91.0,0.0,0.0,30.65452515201225,18.199636007279857
Estrela,2023-09,1119.99560546875,31757.66015625,5.0,86.0,0.0,0.0,28.355162436054627,17.199656006879863
Estrela,2023-10,1194.3740234375,32791.994140625,5.0,83.0,0.0,0.0,27.455378927874907,16.599668006639867
Estrela,2023-11,2908.701171875,35007.806640625,6.0,87.0,0.0,0.0,12.035545547122599,14.499758337361044
Estrela,2023-12,2908.701171875,36153.7158203125,6.0,93.0,0.0,0.0,12.429504593645389,15.499741670972151
Estrela,2024-01,2908.701171875,40122.40185546875,6.0,98.0,0.0,0.0,13.793923165442541,16.33306111564807
Estrela,2024-02,3051.13720703125,40556.697265625,7.0,101.0,0.0,0.0,13.292321250886797,14.428365309067013
Estrela,2024-03,3051.13720703125,39527.95361328125,7.0,99.0,0.0,0.0,12.955153975597991,14.142655104927073
Estrela,2024-04,2879.109375,41640.13916015625,6.0,101.0,0.0,0.0,14.46285371283294,16.833052782453628
Estrela,2024-05,2879.109375,38914.41845703125,6.0,96.0,0.0,0.0,13.516130176686403,15.999733337777704
Estrela,2024-06,3611.126953125,35644.25830078125,7.0,94.0,0.0,0.0,9.870674107114395,13.42837959457722
Estrela,2024-07,3276.322265625,38557.9873046875,6.0,101.0,0.0,0.0,11.768679330592084,16.833052782453628
Estrela,2024-08,3167.01318359375,42526.302734375,5.0,105.0,0.0,0.0,13.427888968662147,20.999580008399832
Estrela,2024-09,3167.01318359375,43497.59765625,5.0,104.0,0.0,0.0,13.734580111041199,20.799584008319833
Estrela,2024-10,2808.7890625,43905.94970703125,4.0,105.0,0.0,0.0,15.631628850330715,26.24934376640584
Estrela,2024-11,874.45361328125,44341.67236328125,2.0,105.0,0.0,0.0,50.707855304194545,52.49737513124343
Estrela,2024-12,874.45361328125,43900.43212890625,2.0,102.0,0.0,0.0,50.20326572138025,50.99745012749362
Estrela,2025-01,874.45361328125,39791.35595703125,2.0,99.0,0.0,0.0,45.504244939072244,49.497525123743806
Estrela,2025-02,732.017578125,42690.78466796875,1.0,106.0,0.0,0.0,58.31933564407557,105.989401059894
Estrela,2025-03,952.02587890625,42791.66162109375,2.0,113.0,0.0,0.0,44.94799781646255,56.497175141242934
Estrela,2025-04,2167.080078125,41242.18896484375,4.0,110.0,0.0,0.0,19.0312243087043,27.49931251718707
Estrela,2025-05,2167.080078125,42217.85009765625,4.0,112.0,0.0,0.0,19.481443521939255,27.999300017499564
Estrela,2025-06,1435.0625,42492.0751953125,3.0,117.0,0.0,0.0,29.60991053304051,38.99870004333189
Estrela,2025-07,1435.0625,42806.30322265625,3.0,113.0,0.0,0.0,29.82887521607507,37.66541115296157
Estrela,2025-08,7647.44269819604,41569.365234375,4.0,112.0,0.0,0.0,5.435720976452524,27.999300017499564
Estrela,2025-09,7764.91340132104,41613.78369140625,5.0,114.0,0.0,0.0,5.359207631138006,22.799544009119817
Estrela,2025-10,7764.91340132104,40720.42236328125,5.0,115.0,0.0,0.0,5.244156597025004,22.999540009199816
Estrela,2025-11,7764.91340132104,38826.451171875,5.0,110.0,0.0,0.0,5.000242586767963,21.999560008799826
Areeiro,2016-08,1833.546875,13408.02099609375,2.0,35.0,0.0,0.0,7.312613845682219,17.49912504374781
Areeiro,2016-09,1833.546875,15759.9599609375,2.0,38.0,0.0,0.0,8.595340166257534,18.999050047497622
Areeiro,2016-10,1833.546875,14983.16845703125,2.0,37.0,0.0,0.0,8.171685078879014,18.499075046247686
Areeiro,2016-11,1580.70654296875,19683.50439453125,1.0,44.0,0.0,0.0,12.452344957292867,43.99560043995601
Areeiro,2016-12,1580.70654296875,20725.56787109375,1.0,47.0,0.0,0.0,13.11158396359285,46.99530046995301
Areeiro,2017-01,12034.505859375,21662.5146484375,3.0,49.0,0.0,0.0,1.8000335636181382,16.33278890703643
Areeiro,2017-02,10453.79931640625,24423.58544921875,2.0,52.0,0.0,0.0,2.336335764285686,25.998700064996747
Areeiro,2017-03,10453.79931640625,25479.14013671875,2.0,53.0,0.0,0.0,2.4373090703014304,26.498675066246683
Areeiro,2017-04,10453.79931640625,25889.0,2.0,50.0,0.0,0.0,2.4765158550268014,24.99875006249687
Areeiro,2017-05,10453.79931640625,24937.6591796875,2.0,48.0,0.0,0.0,2.3855115433485556,23.998800059997
Areeiro,2017-06,10453.79931640625,24784.4794921875,2.0,46.0,0.0,0.0,2.370858527598167,22.998850057497123
Areeiro,2017-07,10897.35205078125,26475.8740234375,3.0,51.0,0.0,0.0,2.429569463949038,16.99943335222159
Areeiro,2017-08,10897.35205078125,27184.35693359375,3.0,50.0,0.0,0.0,2.4945836894556868,16.666111129629012
Areeiro,2017-09,10897.35205078125,25884.68310546875,3.0,48.0,0.0,0.0,2.3753185863240214,15.999466684443851
Areeiro,2017-10,10897.35205078125,26844.91845703125,3.0,50.0,0.0,0.0,2.4634349781113287,16.666111129629012
Areeiro,2017-11,10897.35205078125,23410.55419921875,3.0,45.0,0.0,0.0,2.1482791301316633,14.99950001666611
Areeiro,2017-12,11891.9462890625,26246.52880859375,4.0,49.0,0.0,0.0,2.2070843535532365,12.24969375765606
Areeiro,2018-01,3473.01513671875,26352.02880859375,3.0,49.0,0.0,0.0,7.587651367026748,16.33278890703643
Areeiro,2018-02,3473.01513671875,24009.84814453125,3.0,47.0,0.0,0.0,6.913257359393382,15.666144461851271
Areeiro,2018-03,3473.01513671875,26362.04052734375,3.0,52.0,0.0,0.0,7.59053408364836,17.332755574814172
Areeiro,2018-04,6057.09326171875,26816.09765625,4.0,54.0,0.0,0.0,4.427222110481175,13.49966250843729
Areeiro,2018-05,9149.94873046875,29832.25244140625,5.0,57.0,0.0,0.0,3.260373691060079,11.399772004559908
Areeiro,2018-06,9149.94873046875,29341.595703125,5.0,59.0,748.181640625,1.0,3.206749703934884,11.799764004719906
Areeiro,2018-07,8706.39599609375,29217.39306640625,4.0,56.0,1189.6318359375,2.0,3.3558538738566073,13.999650008749782
Areeiro,2018-08,8706.39599609375,38669.890625,4.0,57.0,1189.6318359375,2.0,4.441549660524842,14.249643758906029
Areeiro,2018-09,8706.39599609375,38479.5732421875,4.0,57.0,1189.6318359375,2.0,4.41969017001787,14.249643758906029
Areeiro,2018-10,8706.39599609375,40034.88232421875,4.0,59.0,1189.6318359375,2.0,4.598329995826973,14.749631259218521
Areeiro,2018-11,8706.39599609375,39520.07421875,4.0,59.0,1189.6318359375,2.0,4.539200121676207,14.749631259218521
Areeiro,2018-12,7711.8017578125,39364.1044921875,3.0,58.0,1189.6318359375,2.0,5.104397807149232,19.332688910369654
Areeiro,2019-01,5676.93359375,38817.2763671875,2.0,55.0,1189.6318359375,2.0,6.837718821680662,27.49862506874656
Areeiro,2019-02,5676.93359375,39885.64111328125,2.0,55.0,1189.6318359375,2.0,7.02591280169314,27.49862506874656
Areeiro,2019-03,7853.671875,37364.94580078125,3.0,51.0,1189.6318359375,2.0,4.757640237550315,16.99943335222159
Areeiro,2019-04,5269.59375,38637.39208984375,2.0,55.0,1189.6318359375,2.0,7.33213852711699,27.49862506874656
Areeiro,2019-05,2176.73828125,37937.90478515625,1.0,56.0,1189.6318359375,2.0,17.428784787343286,55.994400559944005
Areeiro,2019-06,12096.2421875,39410.3515625,2.0,59.0,441.4501953125,1.0,3.258065655912483,29.49852507374631
Areeiro,2019-07,12096.2421875,38583.02685546875,2.0,59.0,0.0,0.0,3.189670472733473,29.49852507374631
Areeiro,2019-08,12096.2421875,28754.853515625,2.0,57.0,0.0,0.0,2.3771724170356325,28.498575071246435
Areeiro,2019-09,12096.2421875,29219.17724609375,2.0,58.0,0.0,0.0,2.4155581999451377,28.99855007249637
Areeiro,2019-10,12096.2421875,32289.3447265625,2.0,58.0,0.0,0.0,2.6693698719915377,28.99855007249637
Areeiro,2019-11,12096.2421875,32464.146484375,2.0,58.0,0.0,0.0,2.6838207860570686,28.99855007249637
Areeiro,2019-12,18695.25830078125,33101.2783203125,7.0,59.0,0.0,0.0,1.7705707838159241,8.428451022128256
Areeiro,2020-01,20961.421875,32741.9833984375,8.0,59.0,0.0,0.0,1.5620115580654683,7.37490781365233
Areeiro,2020-02,22083.3818359375,56841.3266601563,9.0,63.0,0.0,0.0,2.573941202712945,6.99992222308641
Areeiro,2020-03,19906.6435546875,57456.80859375005,8.0,65.0,0.0,0.0,2.886313212334037,8.124898438769515
Areeiro,2020-04,19906.6435546875,55124.29394531255,8.0,61.0,0.0,0.0,2.769140539285848,7.624904688691392
Areeiro,2020-05,19906.6435546875,52350.54199218755,8.0,55.0,0.0,0.0,2.629802537298162,6.874914063574206
Areeiro,2020-06,15930.5263671875,49477.15332031255,9.0,48.0,0.0,0.0,3.105807797515159,5.333274074732503
Areeiro,2020-07,15930.5263671875,48640.9858398438,9.0,45.0,0.0,0.0,3.053319420424105,4.999944445061722
Areeiro,2020-08,15930.5263671875,47101.78613281255,9.0,43.0,0.0,0.0,2.956699907553543,4.777724691947867
Areeiro,2020-09,15930.5263671875,49904.30175781255,9.0,43.0,0.0,0.0,3.132621000354362,4.777724691947867
Areeiro,2020-10,15930.5263671875,45967.3461914063,9.0,42.0,0.0,0.0,2.8854882031730957,4.666614815390941
Areeiro,2020-11,15930.5263671875,45456.05859375005,9.0,40.0,0.0,0.0,2.853393369476961,4.444395062277086
Areeiro,2020-12,9331.51025390625,43226.8540039063,4.0,37.0,0.0,0.0,4.632353430954634,9.249768755781107
Areeiro,2021-01,7065.3466796875,44142.0639648438,3.0,39.0,0.0,0.0,6.247685406150185,12.999566681110629
Areeiro,2021-02,5943.38671875,19485.37890625,2.0,35.0,0.0,0.0,3.2784975133669865,17.49912504374781
Areeiro,2021-03,7209.119140625,18299.10205078125,3.0,33.0,0.0,0.0,2.538327005005232,10.999633345555148
Areeiro,2021-04,7209.119140625,18708.822265625,3.0,31.0,0.0,0.0,2.595160607164964,10.332988900369987
Areeiro,2021-05,7209.119140625,19332.9609375,3.0,32.0,0.0,0.0,2.6817368796668584,10.666311122962567
Areeiro,2021-06,1265.732421875,20667.65234375,1.0,36.0,0.0,0.0,16.3286097074711,35.99640035996401
Areeiro,2021-07,2292.203125,20001.2861328125,2.0,34.0,0.0,0.0,8.725790939768222,16.999150042497874
Areeiro,2021-08,2292.203125,20400.97119140625,2.0,36.0,0.0,0.0,8.900158139951246,17.99910004499775
Areeiro,2021-09,3318.673828125,20417.79833984375,3.0,36.0,0.0,0.0,6.152396644577701,11.999600013332888
Areeiro,2021-10,3318.673828125,20282.31884765625,3.0,35.0,0.0,0.0,6.111573262973578,11.666277790740308
Areeiro,2021-11,3318.673828125,21891.517578125,3.0,38.0,0.0,0.0,6.596465350994387,12.66624445851805
Areeiro,2021-12,3318.673828125,22645.2587890625,3.0,38.0,0.0,0.0,6.823586552794213,12.66624445851805
Areeiro,2022-01,3318.673828125,28296.0703125,3.0,38.0,0.0,0.0,8.526318320307787,12.66624445851805
Areeiro,2022-02,3318.673828125,28302.27783203125,3.0,39.0,0.0,0.0,8.528188802212817,12.999566681110629
Areeiro,2022-03,2052.94140625,33169.33447265625,2.0,40.0,0.0,0.0,16.15697981246671,19.9990000499975
Areeiro,2022-04,2052.94140625,35780.43603515625,2.0,41.0,0.0,0.0,17.428862890747666,20.498975051247434
Areeiro,2022-05,2052.94140625,34896.4970703125,2.0,41.0,0.0,0.0,16.998290971307842,20.498975051247434
Areeiro,2022-06,2052.94140625,35705.794921875,2.0,41.0,0.0,0.0,17.392504761178945,20.498975051247434
Areeiro,2022-07,1026.470703125,36455.68701171875,1.0,43.0,0.0,0.0,35.51556157343455,42.995700429957004
Areeiro,2022-08,1026.470703125,37780.3173828125,1.0,45.0,0.0,0.0,36.806032151906955,44.995500449955
Areeiro,2022-09,0.0,34769.56494140625,0.0,44.0,0.0,0.0,347695649.4140625,440000.0
Areeiro,2022-10,0.0,33968.67529296875,0.0,44.0,0.0,0.0,339686752.9296875,440000.0
Areeiro,2022-11,0.0,33083.51708984375,0.0,42.0,0.0,0.0,330835170.8984375,420000.0
Areeiro,2022-12,0.0,33576.63525390625,0.0,44.0,0.0,0.0,335766352.5390625,440000.0
Areeiro,2023-01,0.0,26463.98095703125,0.0,40.0,0.0,0.0,264639809.5703125,400000.0
Areeiro,2023-02,0.0,27876.673828125,0.0,42.0,0.0,0.0,278766738.28125,420000.0
Areeiro,2023-03,0.0,24218.18310546875,0.0,41.0,0.0,0.0,242181831.0546875,410000.0
Areeiro,2023-04,0.0,20597.474609375,0.0,41.0,0.0,0.0,205974746.09375,410000.0
Areeiro,2023-05,0.0,21558.34423828125,0.0,42.0,0.0,0.0,215583442.3828125,420000.0
Areeiro,2023-06,0.0,21412.130859375,0.0,42.0,0.0,0.0,214121308.59375,420000.0
Areeiro,2023-07,0.0,22768.92919921875,0.0,45.0,0.0,0.0,227689291.9921875,450000.0
Areeiro,2023-08,0.0,20545.7587890625,0.0,40.0,0.0,0.0,205457587.890625,400000.0
Areeiro,2023-09,0.0,24809.0419921875,0.0,40.0,0.0,0.0,248090419.921875,400000.0
Areeiro,2023-10,0.0,24457.62109375,0.0,40.0,0.0,0.0,244576210.9375,400000.0
Areeiro,2023-11,0.0,24042.916015625,0.0,40.0,0.0,0.0,240429160.15625,400000.0
Areeiro,2023-12,4017.349609375,21641.81982421875,7.0,36.0,0.0,0.0,5.387088849575329,5.1427836745189355
Areeiro,2024-01,4017.349609375,22058.1533203125,7.0,38.0,0.0,0.0,5.4907227192188355,5.428493878658877
Areeiro,2024-02,4017.349609375,20419.7705078125,7.0,35.0,0.0,0.0,5.082895935138619,4.999928572448965
Areeiro,2024-03,4017.349609375,19372.873046875,7.0,35.0,0.0,0.0,4.8223018776946205,4.999928572448965
Areeiro,2024-04,4017.349609375,19542.3193359375,7.0,33.0,0.0,0.0,4.864480503236498,4.714218368309024
Areeiro,2024-05,4017.349609375,19436.64111328125,7.0,33.0,0.0,0.0,4.838175045583748,4.714218368309024
Areeiro,2024-06,4017.349609375,17946.9404296875,7.0,31.0,0.0,0.0,4.467358265526652,4.4285081641690835
Areeiro,2024-07,4017.349609375,17710.78369140625,7.0,30.0,0.0,0.0,4.408574053206239,4.285653062099113
Areeiro,2024-08,4017.349609375,18221.75830078125,7.0,30.0,0.0,0.0,4.535766019636887,4.285653062099113
Areeiro,2024-09,4017.349609375,12278.85302734375,7.0,28.0,0.0,0.0,3.056456100570352,3.999942857959172
Areeiro,2024-10,4017.349609375,12448.732421875,7.0,27.0,0.0,0.0,3.0987425348667776,3.857087755889202
Areeiro,2024-11,5172.564453125,11488.375,8.0,25.0,0.0,0.0,2.221021097370222,3.1249609379882752
Areeiro,2024-12,1155.21484375,13913.22900390625,1.0,26.0,0.0,0.0,12.043844376477535,25.997400259974004
Areeiro,2025-01,1155.21484375,17414.05419921875,1.0,25.0,0.0,0.0,15.074297898787679,24.997500249975
Areeiro,2025-02,1155.21484375,18041.68310546875,1.0,24.0,0.0,0.0,15.617598441812705,23.997600239976002
Areeiro,2025-03,1155.21484375,17545.01220703125,1.0,22.0,0.0,0.0,15.18766035875326,21.997800219978004
Areeiro,2025-04,1155.21484375,19007.08349609375,1.0,24.0,0.0,0.0,16.453287415408532,23.997600239976002
Areeiro,2025-05,1155.21484375,22399.923828125,1.0,23.0,0.0,0.0,19.39026494533693,22.997700229977003
Areeiro,2025-06,1155.21484375,26304.97998046875,1.0,23.0,0.0,0.0,22.77063686094543,22.997700229977003
Areeiro,2025-07,1155.21484375,25520.310546875,1.0,23.0,0.0,0.0,22.09139579170632,22.997700229977003
Areeiro,2025-08,1155.21484375,23076.1064453125,1.0,22.0,0.0,0.0,19.975595511605846,21.997800219978004
Areeiro,2025-09,2181.685546875,23890.05224609375,2.0,22.0,0.0,0.0,10.950272455756103,10.999450027498623
Areeiro,2025-10,2181.685546875,25903.4111328125,2.0,24.0,0.0,0.0,11.873118003923247,11.9994000299985
Areeiro,2025-11,1026.470703125,25793.119140625,1.0,24.0,0.0,0.0,25.127961810603985,23.997600239976002
Campo De Ourique,2016-08,696.62841796875,53119.984193608165,3.0,76.0,0.0,0.0,76.2529566669148,25.3324889170361
Campo De Ourique,2016-09,696.62841796875,54276.496888920665,3.0,77.0,0.0,0.0,77.91311364510554,25.665811139628676
Campo De Ourique,2016-10,316.73095703125,54711.064271733165,2.0,78.0,0.0,0.0,172.73665798531133,38.998050097495124
Campo De Ourique,2016-11,316.73095703125,53280.093568608165,2.0,74.0,0.0,0.0,168.21872180141568,36.99815009249537
Campo De Ourique,2016-12,316.73095703125,55532.742982670665,2.0,80.0,0.0,0.0,175.3309053529019,39.998000099995
Campo De Ourique,2017-01,2275.404296875,60071.0888671875,5.0,86.0,0.0,0.0,26.400181413768937,17.199656006879863
Campo De Ourique,2017-02,2275.404296875,47053.60400390625,5.0,90.0,0.0,0.0,20.679226984235783,17.999640007199858
Campo De Ourique,2017-03,8029.26513671875,47005.75732421875,7.0,88.0,0.0,0.0,5.854303717512785,12.571248982157398
Campo De Ourique,2017-04,8029.26513671875,52028.0966796875,7.0,93.0,0.0,0.0,6.479807945782766,13.28552449250725
Campo De Ourique,2017-05,8116.67236328125,53226.29931640625,7.0,94.0,0.0,0.0,6.557650263355454,13.42837959457722
Campo De Ourique,2017-06,9407.322265625,53665.587890625,8.0,93.0,0.0,0.0,5.704661305827335,11.624854689316384
Campo De Ourique,2017-07,10198.4453125,52128.8896484375,11.0,91.0,0.0,0.0,5.111454495264967,8.272652066799393
Campo De Ourique,2017-08,10198.4453125,53401.29736328125,11.0,99.0,0.0,0.0,5.236219365142506,8.999918182561977
Campo De Ourique,2017-09,10198.4453125,55480.45654296875,11.0,103.0,0.0,0.0,5.440089572374201,9.363551240443268
