date,Year,Month,parish,price_m2,imputed_flag,Num_Estacoes_Metro,Num_Estacoes_Comboio,Num_Prestadores_Saude,Area_km2,Densidade_Estacoes_Metro_km2,Densidade_Estacoes_Comboio_km2,Densidade_Prestadores_Saude_km2,Num_Estabelecimentos_Ensino_Superior,Densidade_Estabelecimentos_Ensino_Superior_km2,Num_Escolas_Publicas,Densidade_Escolas_Publicas_km2,Num_Escolas_Privadas,Densidade_Escolas_Privadas_km2,Num_Jardins_Parques_Urbanos,Densidade_Jardins_Parques_Urbanos_km2,Num_Museus,Densidade_Museus_km2,Num_Mercados,Densidade_Mercados_km2,Num_Supermercados,Densidade_Supermercados_km2,MeanNightimeRadianceVIIRS,date_key,Stock_12M_PED_Nova_Construcao_Area,Stock_12M_PED_Reabilitacao_Area,Stock_12M_PED_Nova_Construcao_Count,Stock_12M_PED_Reabilitacao_Count,Stock_12M_PED_Demolicao_Area,Stock_12M_PED_Demolicao_Count,Racio_Gentrificacao_PED_Area,Racio_Gentrificacao_PED_Count,Stock_12M_ALV_Nova_Construcao_Area,Stock_12M_ALV_Reabilitacao_Area,Stock_12M_ALV_Nova_Construcao_Count,Stock_12M_ALV_Reabilitacao_Count,Stock_12M_ALV_Demolicao_Area,Stock_12M_ALV_Demolicao_Count,Racio_Gentrificacao_ALV_Area,Racio_Gentrificacao_ALV_Count,Densidade_AL_km2,Densidade_Capacidade_km2,capacidade_media_por_al,al_growth_rate,racio_mercado_informal,Indice_Envelhecimento_2021,Proporcao_Populacao_Residente_Estrangeira_2021,Densidade_Populacional_2021,Variacao_Relativa_Populacao_Residente_2011_2021,Número_Residencia_Habitual_2011,Número_Residencia_Secundaria_2011,Número_Vago_Venda_Arrendamento_2011,Número_Vago_Outros_Motivos_2011,Número_Residencia_Habitual_2021,Número_Residencia_Secundaria_2021,Número_Vago_Venda_Arrendamento_2021,Número_Vago_Outros_Motivos_2021,Número_Total_Alojamentos_2021,Area_Freguesia_km2,Densidade_Alojamentos_Familiares_Classicos_2021,Percentagem_Residencia_Habitual_2021,Percentagem_Residencia_Secundaria_2021,Indice_Pressao_Habitacional_2021,Pct_Fogos_Vagos_2021,Número_Agregados_1_Pessoa_2021,Número_Agregados_2_Pessoas_2021,Número_Agregados_3_Pessoas_2021,Número_Agregados_4_Pessoas_2021,Número_Agregados_5_Pessoas_2021,Número_Agregados_6_Pessoas_2021,Número_Agregados_7_Pessoas_2021,Número_Agregados_8_Pessoas_2021,Número_Agregados_9_Mais_Pessoas_2021,Total_Agregados_2021,Dimensao_Media_Agregados_2021,Proporcao_Populacao_Residente_Ensino_Superior_Completo_2021,Variacao_absoluta_Proporcao_Populacao_Residente_Ensino_Superior_Completo_2011_2021,PCT_Edificios_Antigos,PCT_Edificios_Intermediarios,PCT_Edificios_Modernos
2017-10-01,2017,10,Parque das Nações,13.6,0,2,1,1,5.44,0.3676470588235294,0.1838235294117647,0.1838235294117647,1,0.1838235294117647,8,1.4705882352941175,16,2.941176470588235,7,1.2867647058823528,1,0.1838235294117647,0,0.0,2,0.3676470588235294,76.26662250950123,2017-10,18303.60546875,191851.0366210938,6.0,22.0,0.0,0.0,10.481598060037074,3.666605556574057,11382.79345703125,37481.06982421875,5.0,2.0,0.0,0.0,3.292783062121545,0.3999920001599968,28.30882352941176,118.01470588235291,4.1688311688311686,0.0547945205479452,0.0714285714285714,49.47,9.55,"4114,34",6.45422116527943,8283,1485,1074,671,9023,1147,495,656,11321,5.44,2081.0661764705883,79.70143980213761,10.131613815034008,1.0,10.166946382828373,2525,2708,1624,1606,412,105,26,11,6,9023,2.4660312534633717,56.07,3.25,0.0952380952380952,0.4453024453024453,0.4594594594594595
2017-10-01,2017,10,Penha de França,11.9,0,0,0,2,2.71,0.0,0.0,0.7380073800738007,0,0.0,10,3.690036900369004,9,3.321033210332103,0,0.0,1,0.3690036900369003,0,0.0,0,0.0,76.87150880308373,2017-10,5826.931640625,11299.0029296875,4.0,36.0,0.0,0.0,1.939099929884465,8.99977500562486,0.0,1648.453125,0.0,4.0,0.0,0.0,16484531.25,40000.0,54.61254612546126,363.8376383763838,6.662162162162162,0.0277777777777776,0.0067567567567567,246.69,14.93,"10507,38",1.8164265026638535,13016,1882,861,2026,13241,1583,1485,1382,17691,2.71,6528.044280442805,74.84596687581256,8.948052682154769,1.0005286609772677,16.205980442032672,4918,4545,2110,1128,337,96,51,30,33,13248,2.1139039855072466,35.02,11.940000000000005,0.7298969072164948,0.2424742268041237,0.0276288659793814
2017-10-01,2017,10,Santa Maria Maior,18.6,0,5,1,2,3.01,1.6611295681063123,0.3322259136212624,0.6644518272425249,2,0.6644518272425249,4,1.32890365448505,3,0.9966777408637876,2,0.6644518272425249,18,5.980066445182724,0,0.0,4,1.32890365448505,77.94790263643534,2017-10,2003.24169921875,158651.92578125,4.0,249.0,4944.1494140625,2.0,79.19759154542558,62.24844378890528,10336.794921875,51775.296002644114,2.0,105.0,0.0,0.0,5.008834546208555,52.49737513124343,739.5348837209303,3893.0232558139537,5.264150943396227,0.030078667283665,0.0085354896675651,258.83,33.28,"3339,2",-21.61129309000156,5926,1285,1117,2324,4545,732,1377,1038,7692,3.01,2555.481727574751,59.08736349453978,9.51638065522621,1.004180418041804,31.396255850234013,1993,1371,560,325,132,65,50,17,51,4564,2.1275197195442592,29.01,8.060000000000002,0.8645096056622852,0.1016177957532861,0.0338725985844287
2017-10-01,2017,10,Santo António,16.4,0,3,0,6,1.49,2.0134228187919465,0.0,4.026845637583893,2,1.342281879194631,4,2.684563758389262,0,0.0,5,3.355704697986577,4,2.684563758389262,0,0.0,7,4.697986577181208,122.75829243355786,2017-10,2500.8330078125,111014.94511424004,3.0,185.0,0.0,0.0,44.39118498848799,61.66461117962734,3171.97509765625,61433.51718700212,7.0,70.0,0.0,0.0,19.367590652157336,9.99985714489793,496.6442953020134,3669.798657718121,7.389189189189189,0.0466760961810466,0.0621621621621621,213.25,17.34,"7422,82",-6.556269009800609,5482,1043,791,1153,5163,1003,1216,870,8252,1.49,5538.255033557047,62.56665050896753,12.154629180804651,1.0013558008909549,25.278720310227826,2109,1638,674,498,173,53,13,3,9,5170,2.084719535783365,54.62,13.309999999999995,0.7743031951053705,0.150237933378654,0.0754588715159755
2017-10-01,2017,10,São Domingos de Benfica,12.2,0,3,1,5,4.29,0.6993006993006993,0.2331002331002331,1.1655011655011656,7,1.6317016317016315,7,1.6317016317016315,24,5.594405594405594,8,1.8648018648018647,3,0.6993006993006993,1,0.2331002331002331,4,0.9324009324009324,99.7389371057443,2017-10,2762.763671875,18975.23046875,3.0,31.0,0.0,0.0,6.868205911022248,10.332988900369989,3207.609375,2686.16455078125,3.0,6.0,0.0,0.0,0.837435034319834,1.9999333355554811,9.324009324009324,66.66666666666667,7.15,0.0810810810810811,0.0,199.49,6.31,"7943,12",3.126229458584269,14833,2028,847,2125,15852,2371,867,1219,20309,4.29,4734.032634032634,78.05406470037914,11.674627012654488,1.0008831693161746,10.27130828696637,5705,5453,2434,1714,424,92,26,7,11,15866,2.1289549981091644,57.26,9.329999999999998,0.369640787949015,0.5237543453070683,0.1066048667439165
2017-10-01,2017,10,São Vicente,15.0,0,1,1,1,1.99,0.5025125628140703,0.5025125628140703,0.5025125628140703,0,0.0,6,3.0150753768844223,7,3.5175879396984926,5,2.512562814070352,2,1.0050251256281406,0,0.0,0,0.0,64.68623824570311,2017-10,14213.94970703125,38853.59716796875,7.0,99.0,0.0,0.0,2.7334834930083223,14.142655104927073,0.0,20737.3544921875,0.0,24.0,0.0,0.0,207373544.921875,240000.0,337.6884422110553,1649.246231155779,4.883928571428571,0.0451010886469673,0.0074404761904761,260.91,19.86,"7013,07",-9.01623313123411,7416,1216,1003,1203,6928,804,1327,1111,10170,1.99,5110.552763819095,68.12192723697149,7.905604719764011,1.0001443418013858,23.972468043264502,2869,2361,1004,481,115,56,24,8,11,6929,1.9871554336845143,35.05,13.099999999999998,0.8392382639503986,0.1275465013286094,0.033215234720992
2017-11-01,2017,11,Alvalade,13.3,0,3,1,4,5.34,0.5617977528089888,0.1872659176029962,0.7490636704119851,12,2.247191011235955,15,2.808988764044944,39,7.3033707865168545,8,1.49812734082397,3,0.5617977528089888,2,0.3745318352059925,3,0.5617977528089888,110.35397335309489,2017-11,11294.9438476563,33721.4140625,1.0,62.0,305.58154296875,1.0,2.985531775878994,61.99380061993801,547.626953125,15667.333984375,1.0,26.0,0.0,0.0,28.60949599726735,25.997400259974004,16.292134831460675,110.8614232209738,6.804597701149425,0.0874999999999999,0.0,239.34,5.38,"6237,64",4.702480118190676,14104,2477,642,1534,14765,1659,888,1559,18871,5.34,3533.8951310861426,78.24174659530496,8.791267023475173,1.0010159160176093,12.96698638121986,5328,4656,2370,1734,515,113,39,13,12,14780,2.1937753721244926,56.03,13.04,0.7135395741261551,0.2466854158296504,0.0397750100441944
2017-11-01,2017,11,Areeiro,13.4,0,1,0,0,1.74,0.5747126436781609,0.0,0.0,1,0.5747126436781609,4,2.2988505747126435,10,5.747126436781609,8,4.597701149425287,0,0.0,1,0.5747126436781609,7,4.022988505747127,133.81273860051087,2017-11,10897.35205078125,23410.55419921875,3.0,45.0,0.0,0.0,2.1482791301316637,14.99950001666611,252.84033203125,1341.861328125,1.0,4.0,0.0,0.0,5.30714695171519,3.999600039996,53.44827586206897,438.5057471264368,8.204301075268818,0.0,0.0967741935483871,208.12,7.86,"12302,33",5.111519546967363,8991,1553,782,1203,9452,1319,1028,730,12529,1.74,7200.574712643678,75.44097693351425,10.527576023625189,1.0006347862886162,14.031447042860565,3362,3046,1484,1068,349,101,28,7,13,9458,2.209558046098541,55.88,11.770000000000003,0.6884531590413944,0.2643427741466957,0.0472040668119099
2017-11-01,2017,11,Arroios,13.6,0,4,0,6,2.13,1.8779342723004693,0.0,2.8169014084507045,3,1.4084507042253522,8,3.755868544600939,27,12.67605633802817,6,2.8169014084507045,1,0.4694835680751174,1,0.4694835680751174,3,1.4084507042253522,119.62141656210255,2017-11,14332.3681640625,86284.75774256885,11.0,182.0,0.0,0.0,6.0202721666678345,16.545304133598787,3923.13720703125,28095.76653163135,6.0,46.0,453.3779296875,1.0,7.16155574806843,7.666538891018483,399.5305164319249,3016.9014084507044,7.551116333725029,0.0302663438256658,0.008225616921269,236.25,23.33,"15634,74",5.209616781979591,14327,2582,1544,2558,15025,1933,1559,2331,20848,2.13,9787.793427230048,72.06926323867997,9.271872601688411,1.0019301164725458,18.65886415963162,5702,4936,2177,1388,479,169,92,42,69,15054,2.169988043045038,46.49,14.560000000000002,0.7720961733830003,0.1842194378598036,0.043684388757196
2017-11-01,2017,11,Avenidas Novas,15.0,0,6,1,5,2.99,2.0066889632107023,0.334448160535117,1.672240802675585,2,0.6688963210702341,5,1.672240802675585,17,5.68561872909699,9,3.0100334448160533,3,1.0033444816053512,1,0.334448160535117,10,3.34448160535117,144.72620686416278,2017-11,22114.048828125,128925.53498279858,12.0,128.0,290.33203125,1.0,5.830028476550444,10.666577778518512,8069.82080078125,40076.79082158017,6.0,40.0,0.0,0.0,4.966255300374793,6.666555557407377,75.91973244147157,804.0133779264213,10.590308370044053,0.0318181818181817,0.0044052863436123,209.78,9.97,"7779,6",7.565317919075144,9607,2005,969,1846,10432,2087,1034,1224,14777,2.99,4942.140468227424,70.59619679231238,14.123299722541788,1.0012461656441718,15.280503485145836,3937,3286,1512,1109,432,119,34,9,7,10445,2.175969363331738,61.13,11.830000000000004,0.541785105173394,0.3501989766913019,0.1080159181353041
2017-11-01,2017,11,Belém,13.0,0,0,1,1,10.43,0.0,0.0958772770853307,0.0958772770853307,1,0.0958772770853307,10,0.9587727708533078,41,3.930968360498562,12,1.1505273250239694,9,0.862895493767977,0,0.0,0,0.0,65.39910242167232,2017-11,4996.87255859375,48485.1381835938,7.0,118.0,243.07421875,2.0,9.7030966158819,16.85690204425651,5644.0166015625,17107.21044921875,8.0,44.0,0.0,0.0,3.031034696350696,5.4999312508593645,11.888782358581016,62.12847555129434,5.225806451612903,0.0247933884297519,0.0,183.08,7.12,"1586,39",0.1089060987415295,6997,913,551,978,7154,791,550,879,9374,10.43,898.7535953978908,76.31747386387882,8.4382334115639,1.0001397819401734,15.244292724557289,2445,2283,1081,872,340,97,26,6,5,7155,2.277987421383648,56.95,9.670000000000002,0.5694974003466204,0.3403812824956672,0.0901213171577123
2017-11-01,2017,11,Benfica,10.6,0,1,1,3,8.02,0.1246882793017456,0.1246882793017456,0.3740648379052369,3,0.3740648379052369,14,1.745635910224439,17,2.119700748129676,7,0.8728179551122195,0,0.0,2,0.2493765586034912,4,0.4987531172069825,69.30121789751405,2017-11,11457.77783203125,28930.6020507813,3.0,36.0,150.86181640625,1.0,2.5249749316491115,11.999600013332888,14534.61816406255,7235.17431640625,2.0,9.0,0.0,0.0,0.4977890843060888,4.4997750112494375,1.4962593516209477,9.975062344139651,6.666666666666667,0.0909090909090908,0.0,263.21,5.98,"4409,23",-4.3882655130458295,16577,2223,807,1682,16488,1958,998,1436,20880,8.02,2603.491271820449,78.96551724137932,9.377394636015325,1.0006065016982049,11.657088122605364,5949,5767,2561,1607,395,123,52,23,21,16498,2.124136258940477,40.47,10.45,0.4115523465703971,0.529482551143201,0.0589651022864019
2017-11-01,2017,11,Campo de Ourique,15.2,0,0,0,2,1.65,0.0,0.0,1.2121212121212122,1,0.6060606060606061,13,7.878787878787879,21,12.727272727272728,2,1.2121212121212122,3,1.8181818181818183,1,0.6060606060606061,2,1.2121212121212122,113.3209859692553,2017-11,10198.4453125,55075.9658203125,11.0,97.0,0.0,0.0,5.400427574266089,8.818101653621332,2094.08837890625,11407.107421875,4.0,29.0,0.0,0.0,5.447290091502233,7.249818754531137,107.27272727272728,675.1515151515152,6.293785310734464,0.0231213872832369,0.0,221.51,11.26,"13418,18",0.0904159132007233,10346,1432,777,1222,10370,998,978,1278,13624,1.65,8256.969696969698,76.11567821491487,7.325308279506753,1.000096432015429,16.559013505578392,4094,3290,1427,1067,355,103,27,6,2,10371,2.1088612477099606,47.01,12.86,0.6895570906135717,0.2584315318976026,0.0520113774888256
2017-11-01,2017,11,Campolide,13.9,0,1,1,1,2.77,0.3610108303249097,0.3610108303249097,0.3610108303249097,1,0.3610108303249097,4,1.444043321299639,9,3.249097472924188,5,1.8050541516245489,0,0.0,0,0.0,0,0.0,131.03302805673812,2017-11,2929.7744140625,18643.66774356365,4.0,50.0,0.0,0.0,6.363516254946141,12.499687507812306,160.849609375,6571.83349609375,1.0,12.0,0.0,0.0,40.856980852681446,11.998800119988,19.494584837545126,90.97472924187726,4.666666666666667,0.0,0.0,205.92,10.48,"5338,27",-4.353169469598965,6581,1007,636,1000,6636,884,611,972,9103,2.77,3286.2815884476536,72.89904427111941,9.711084257936944,1.0009041591320071,17.389871470943643,2529,2165,1038,639,191,55,15,5,5,6642,2.1084010840108403,36.34,10.520000000000003,0.6314855875831485,0.3073170731707317,0.0611973392461197
2017-11-01,2017,11,Estrela,15.0,0,0,3,7,4.6,0.0,0.6521739130434783,1.5217391304347827,1,0.2173913043478261,3,0.6521739130434783,16,3.4782608695652177,10,2.173913043478261,3,0.6521739130434783,0,0.0,0,0.0,86.60148956523622,2017-11,186904.45410156224,72417.9331054688,13.0,154.0,0.0,0.0,0.3874596430290075,11.84606272259444,17245.67041015625,18959.161029331382,7.0,57.0,0.0,0.0,1.0993577210098056,8.142740817988315,95.43478260869566,516.5217391304349,5.412300683371298,0.0281030444964871,0.0022779043280182,170.4,14.35,"4405,87",0.6905802861685214,8738,1278,945,2136,8921,1172,915,1649,12657,4.6,2751.521739130435,70.48273682547207,9.2596981907245,1.0354220378881291,20.257564983803427,3608,2828,1271,916,416,145,34,9,10,9237,2.1750568366352714,53.74,13.78,0.7677094570298454,0.1592952175476447,0.0729953254225098
2017-11-01,2017,11,Lumiar,12.3,0,4,0,5,6.57,0.60882800608828,0.0,0.76103500761035,1,0.15220700152207,17,2.5875190258751903,37,5.631659056316591,7,1.06544901065449,2,0.30441400304414,0,0.0,7,1.06544901065449,117.08097117094428,2017-11,18161.8046875,29852.28320312506,6.0,21.0,0.0,0.0,1.64368484037837,3.499941667638873,11536.927734375,1175.9072265625073,13.0,2.0,0.0,0.0,0.1019255076779468,0.1538449704233044,6.392694063926941,33.02891933028919,5.166666666666667,0.024390243902439,0.0476190476190476,96.26,5.08,"7052,36",1.5985089354237474,18440,2733,1092,1073,19547,2496,887,1143,24073,6.57,3664.0791476407912,81.19885348730944,10.368462592946456,1.0003069524735253,8.432683919744113,6016,6266,3504,2731,742,172,65,25,32,19553,2.3356518181353243,60.63,6.410000000000004,0.11,0.6547368421052632,0.2352631578947368
2017-11-01,2017,11,Misericórdia,17.4,0,1,1,5,2.19,0.4566210045662101,0.4566210045662101,2.2831050228310503,1,0.4566210045662101,7,3.1963470319634704,6,2.73972602739726,6,2.73972602739726,7,3.1963470319634704,1,0.4566210045662101,1,0.4566210045662101,90.21118037115691,2017-11,2770.37744140625,129935.70728436124,2.0,233.0,861.7158203125,1.0,46.90180502199912,116.49417529123542,14614.35253906255,49090.345703125,2.0,78.0,0.0,0.0,3.35905030592405,38.99805009749512,842.4657534246576,4524.200913242009,5.370189701897019,0.0238623751387347,0.0249322493224932,228.94,18.67,"4410,05",-25.958295001533276,6268,1409,1330,1482,4864,924,1847,1022,8657,2.19,3952.96803652968,56.18574563936699,10.673443456162644,1.0004111842105263,33.14081090447037,2232,1498,600,343,125,38,15,9,6,4866,1.949034114262228,39.66,9.819999999999997,0.8948679621325362,0.0612855007473841,0.0438465371200797
2017-11-01,2017,11,Parque das Nações,13.6,0,2,1,1,5.44,0.3676470588235294,0.1838235294117647,0.1838235294117647,1,0.1838235294117647,8,1.4705882352941175,16,2.941176470588235,7,1.2867647058823528,1,0.1838235294117647,0,0.0,2,0.3676470588235294,89.55914012028106,2017-11,18303.60546875,166025.5170898438,6.0,22.0,0.0,0.0,9.070645478358728,3.666605556574057,9208.71728515625,37644.1005859375,5.0,3.0,0.0,0.0,4.087876629444283,0.5999880002399952,29.227941176470587,122.42647058823528,4.188679245283019,0.0324675324675325,0.0691823899371069,49.47,9.55,"4114,34",6.45422116527943,8283,1485,1074,671,9023,1147,495,656,11321,5.44,2081.0661764705883,79.70143980213761,10.131613815034008,1.0,10.166946382828373,2525,2708,1624,1606,412,105,26,11,6,9023,2.4660312534633717,56.07,3.25,0.0952380952380952,0.4453024453024453,0.4594594594594595
2017-11-01,2017,11,Penha de França,12.4,0,0,0,2,2.71,0.0,0.0,0.7380073800738007,0,0.0,10,3.690036900369004,9,3.321033210332103,0,0.0,1,0.3690036900369003,0,0.0,0,0.0,85.58490671931902,2017-11,5826.931640625,11111.9375,4.0,38.0,0.0,0.0,1.90699633951918,9.499762505937351,0.0,1648.453125,0.0,4.0,0.0,0.0,16484531.25,40000.0,56.45756457564576,380.4428044280442,6.738562091503268,0.0337837837837837,0.0065359477124183,246.69,14.93,"10507,38",1.8164265026638535,13016,1882,861,2026,13241,1583,1485,1382,17691,2.71,6528.044280442805,74.84596687581256,8.948052682154769,1.0005286609772677,16.205980442032672,4918,4545,2110,1128,337,96,51,30,33,13248,2.1139039855072466,35.02,11.940000000000005,0.7298969072164948,0.2424742268041237,0.0276288659793814
2017-11-01,2017,11,Santa Maria Maior,17.2,0,5,1,2,3.01,1.6611295681063123,0.3322259136212624,0.6644518272425249,2,0.6644518272425249,4,1.32890365448505,3,0.9966777408637876,2,0.6644518272425249,18,5.980066445182724,0,0.0,4,1.32890365448505,89.83553263557404,2017-11,2003.24169921875,152201.72802734375,4.0,246.0,5102.17919921875,3.0,75.97771177034213,61.49846253843654,10336.794921875,50861.64854170661,2.0,101.0,0.0,0.0,4.920446660117749,50.497475126243685,766.4451827242525,4070.764119601329,5.311226701343736,0.0363881401617249,0.0091027308192457,258.83,33.28,"3339,2",-21.61129309000156,5926,1285,1117,2324,4545,732,1377,1038,7692,3.01,2555.481727574751,59.08736349453978,9.51638065522621,1.004180418041804,31.396255850234013,1993,1371,560,325,132,65,50,17,51,4564,2.1275197195442592,29.01,8.060000000000002,0.8645096056622852,0.1016177957532861,0.0338725985844287
2017-11-01,2017,11,Santo António,18.0,0,3,0,6,1.49,2.0134228187919465,0.0,4.026845637583893,2,1.342281879194631,4,2.684563758389262,0,0.0,5,3.355704697986577,4,2.684563758389262,0,0.0,7,4.697986577181208,140.99769392235916,2017-11,2500.8330078125,114464.87317104636,3.0,192.0,0.0,0.0,45.77069649848396,63.99786673777541,3171.97509765625,66576.96835887711,7.0,70.0,0.0,0.0,20.98912009402544,9.99985714489793,517.4496644295302,3801.3422818791946,7.346303501945525,0.0418918918918918,0.059662775616083,213.25,17.34,"7422,82",-6.556269009800609,5482,1043,791,1153,5163,1003,1216,870,8252,1.49,5538.255033557047,62.56665050896753,12.154629180804651,1.0013558008909549,25.278720310227826,2109,1638,674,498,173,53,13,3,9,5170,2.084719535783365,54.62,13.309999999999995,0.7743031951053705,0.150237933378654,0.0754588715159755
2017-11-01,2017,11,São Domingos de Benfica,12.4,0,3,1,5,4.29,0.6993006993006993,0.2331002331002331,1.1655011655011656,7,1.6317016317016315,7,1.6317016317016315,24,5.594405594405594,8,1.8648018648018647,3,0.6993006993006993,1,0.2331002331002331,4,0.9324009324009324,112.40401915830031,2017-11,2762.763671875,16192.96826171875,3.0,32.0,0.0,0.0,5.861148327831552,10.666311122962568,3207.609375,2686.16455078125,3.0,6.0,0.0,0.0,0.837435034319834,1.9999333355554811,9.557109557109555,69.93006993006993,7.317073170731708,0.0249999999999999,0.0,199.49,6.31,"7943,12",3.126229458584269,14833,2028,847,2125,15852,2371,867,1219,20309,4.29,4734.032634032634,78.05406470037914,11.674627012654488,1.0008831693161746,10.27130828696637,5705,5453,2434,1714,424,92,26,7,11,15866,2.1289549981091644,57.26,9.329999999999998,0.369640787949015,0.5237543453070683,0.1066048667439165
2017-11-01,2017,11,São Vicente,14.1,0,1,1,1,1.99,0.5025125628140703,0.5025125628140703,0.5025125628140703,0,0.0,6,3.0150753768844223,7,3.5175879396984926,5,2.512562814070352,2,1.0050251256281406,0,0.0,0,0.0,73.67737070925003,2017-11,13832.8681640625,40368.88720703125,6.0,105.0,0.0,0.0,2.918330922872212,17.499708338194363,0.0,20762.62548828125,0.0,24.0,0.0,0.0,207626254.8828125,240000.0,352.7638190954774,1719.5979899497488,4.8746438746438745,0.0446428571428572,0.0071225071225071,260.91,19.86,"7013,07",-9.01623313123411,7416,1216,1003,1203,6928,804,1327,1111,10170,1.99,5110.552763819095,68.12192723697149,7.905604719764011,1.0001443418013858,23.972468043264502,2869,2361,1004,481,115,56,24,8,11,6929,1.9871554336845143,35.05,13.099999999999998,0.8392382639503986,0.1275465013286094,0.033215234720992
2017-12-01,2017,12,Alvalade,13.2,0,3,1,4,5.34,0.5617977528089888,0.1872659176029962,0.7490636704119851,12,2.247191011235955,15,2.808988764044944,39,7.3033707865168545,8,1.49812734082397,3,0.5617977528089888,2,0.3745318352059925,3,0.5617977528089888,101.17875686553757,2017-12,11294.9438476563,31412.54150390625,1.0,58.0,305.58154296875,1.0,2.7811153069444274,57.994200579942,547.626953125,14676.97998046875,1.0,23.0,0.0,0.0,26.801049905616367,22.997700229977003,16.853932584269664,113.48314606741572,6.733333333333333,0.0344827586206897,0.0,239.34,5.38,"6237,64",4.702480118190676,14104,2477,642,1534,14765,1659,888,1559,18871,5.34,3533.8951310861426,78.24174659530496,8.791267023475173,1.0010159160176093,12.96698638121986,5328,4656,2370,1734,515,113,39,13,12,14780,2.1937753721244926,56.03,13.04,0.7135395741261551,0.2466854158296504,0.0397750100441944
2017-12-01,2017,12,Areeiro,13.8,0,1,0,0,1.74,0.5747126436781609,0.0,0.0,1,0.5747126436781609,4,2.2988505747126435,10,5.747126436781609,8,4.597701149425287,0,0.0,1,0.5747126436781609,7,4.022988505747127,127.85120054685156,2017-12,11891.9462890625,26246.52880859375,4.0,49.0,0.0,0.0,2.2070843535532365,12.24969375765606,252.84033203125,1658.51806640625,1.0,5.0,0.0,0.0,6.559544504342819,4.999500049995,56.32183908045977,456.32183908045977,8.10204081632653,0.053763440860215,0.0918367346938775,208.12,7.86,"12302,33",5.111519546967363,8991,1553,782,1203,9452,1319,1028,730,12529,1.74,7200.574712643678,75.44097693351425,10.527576023625189,1.0006347862886162,14.031447042860565,3362,3046,1484,1068,349,101,28,7,13,9458,2.209558046098541,55.88,11.770000000000003,0.6884531590413944,0.2643427741466957,0.0472040668119099
2017-12-01,2017,12,Arroios,14.3,0,4,0,6,2.13,1.8779342723004693,0.0,2.8169014084507045,3,1.4084507042253522,8,3.755868544600939,27,12.67605633802817,6,2.8169014084507045,1,0.4694835680751174,1,0.4694835680751174,3,1.4084507042253522,109.73905887101049,2017-12,16784.95166015625,87683.18645350635,14.0,185.0,0.0,0.0,5.223916500114512,13.214191327204803,3923.13720703125,26563.78215663135,6.0,43.0,453.3779296875,1.0,6.771055937558535,7.16654722421293,408.4507042253521,3082.1596244131456,7.545977011494253,0.0223266745005874,0.0080459770114942,236.25,23.33,"15634,74",5.209616781979591,14327,2582,1544,2558,15025,1933,1559,2331,20848,2.13,9787.793427230048,72.06926323867997,9.271872601688411,1.0019301164725458,18.65886415963162,5702,4936,2177,1388,479,169,92,42,69,15054,2.169988043045038,46.49,14.560000000000002,0.7720961733830003,0.1842194378598036,0.043684388757196
2017-12-01,2017,12,Avenidas Novas,15.0,0,6,1,5,2.99,2.0066889632107023,0.334448160535117,1.672240802675585,2,0.6688963210702341,5,1.672240802675585,17,5.68561872909699,9,3.0100334448160533,3,1.0033444816053512,1,0.334448160535117,10,3.34448160535117,131.97550738200212,2017-12,24027.36865234375,133609.47738620447,13.0,127.0,290.33203125,1.0,5.560720308717596,9.769155621879833,7473.77978515625,42536.73369267392,5.0,45.0,0.0,0.0,5.691461930415767,8.999820003599929,79.93311036789297,836.4548494983277,10.464435146443517,0.0528634361233479,0.00418410041841,209.78,9.97,"7779,6",7.565317919075144,9607,2005,969,1846,10432,2087,1034,1224,14777,2.99,4942.140468227424,70.59619679231238,14.123299722541788,1.0012461656441718,15.280503485145836,3937,3286,1512,1109,432,119,34,9,7,10445,2.175969363331738,61.13,11.830000000000004,0.541785105173394,0.3501989766913019,0.1080159181353041
2017-12-01,2017,12,Belém,13.4,0,0,1,1,10.43,0.0,0.0958772770853307,0.0958772770853307,1,0.0958772770853307,10,0.9587727708533078,41,3.930968360498562,12,1.1505273250239694,9,0.862895493767977,0,0.0,0,0.0,57.4639397896436,2017-12,8833.46435546875,57533.56591796885,8.0,118.0,243.07421875,2.0,6.513137196397517,14.74981562730466,4724.9453125,17120.78271484375,7.0,43.0,0.0,0.0,3.623487939045846,6.142769389008729,12.27229146692234,63.66251198465964,5.1875,0.032258064516129,0.0,183.08,7.12,"1586,39",0.1089060987415295,6997,913,551,978,7154,791,550,879,9374,10.43,898.7535953978908,76.31747386387882,8.4382334115639,1.0001397819401734,15.244292724557289,2445,2283,1081,872,340,97,26,6,5,7155,2.277987421383648,56.95,9.670000000000002,0.5694974003466204,0.3403812824956672,0.0901213171577123
