date,Year,Month,parish,price_m2,imputed_flag
2022-02-01,2022,2,Campo de Ourique,15.0,0
2022-02-01,2022,2,Campolide,13.6,0
2022-02-01,2022,2,Estrela,15.1,0
2022-02-01,2022,2,Lumiar,11.9,0
2022-02-01,2022,2,Misericórdia,16.5,0
2022-02-01,2022,2,Parque das Nações,14.1,0
2022-02-01,2022,2,Penha de França,13.4,0
2022-02-01,2022,2,Santa Maria Maior,17.5,0
2022-02-01,2022,2,Santo António,18.3,0
2022-02-01,2022,2,São Domingos de Benfica,12.0,0
2022-02-01,2022,2,São Vicente,13.8,0
2022-03-01,2022,3,Alvalade,12.9,0
2022-03-01,2022,3,Areeiro,12.2,0
2022-03-01,2022,3,Arroios,14.2,0
2022-03-01,2022,3,Avenidas Novas,14.0,0
2022-03-01,2022,3,Belém,13.6,0
2022-03-01,2022,3,Benfica,11.6,0
2022-03-01,2022,3,Campo de Ourique,15.6,0
2022-03-01,2022,3,Campolide,13.9,0
2022-03-01,2022,3,Estrela,14.7,0
2022-03-01,2022,3,Lumiar,12.0,0
2022-03-01,2022,3,Misericórdia,16.7,0
2022-03-01,2022,3,Parque das Nações,14.0,0
2022-03-01,2022,3,Penha de França,13.3,0
2022-03-01,2022,3,Santa Maria Maior,17.8,0
2022-03-01,2022,3,Santo António,19.0,0
2022-03-01,2022,3,São Domingos de Benfica,12.2,0
2022-03-01,2022,3,São Vicente,13.8,0
2022-04-01,2022,4,Alvalade,12.9,0
2022-04-01,2022,4,Areeiro,12.2,0
2022-04-01,2022,4,Arroios,14.6,0
2022-04-01,2022,4,Avenidas Novas,14.4,0
2022-04-01,2022,4,Belém,13.9,0
2022-04-01,2022,4,Benfica,11.8,0
2022-04-01,2022,4,Campo de Ourique,15.8,0
2022-04-01,2022,4,Campolide,14.2,0
2022-04-01,2022,4,Estrela,14.7,0
2022-04-01,2022,4,Lumiar,11.9,0
2022-04-01,2022,4,Misericórdia,16.9,0
2022-04-01,2022,4,Parque das Nações,14.1,0
2022-04-01,2022,4,Penha de França,13.1,0
2022-04-01,2022,4,Santa Maria Maior,18.2,0
2022-04-01,2022,4,Santo António,20.0,0
2022-04-01,2022,4,São Domingos de Benfica,12.2,0
2022-04-01,2022,4,São Vicente,13.8,0
2022-05-01,2022,5,Alvalade,13.3,0
2022-05-01,2022,5,Areeiro,12.3,0
2022-05-01,2022,5,Arroios,15.0,0
2022-05-01,2022,5,Avenidas Novas,15.0,0
2022-05-01,2022,5,Belém,14.3,0
2022-05-01,2022,5,Benfica,11.8,0
2022-05-01,2022,5,Campo de Ourique,16.3,0
2022-05-01,2022,5,Campolide,14.2,0
2022-05-01,2022,5,Estrela,15.5,0
2022-05-01,2022,5,Lumiar,11.9,0
2022-05-01,2022,5,Misericórdia,18.0,0
2022-05-01,2022,5,Parque das Nações,14.3,0
2022-05-01,2022,5,Penha de França,13.1,0
2022-05-01,2022,5,Santa Maria Maior,18.8,0
2022-05-01,2022,5,Santo António,20.0,0
2022-05-01,2022,5,São Domingos de Benfica,12.3,0
2022-05-01,2022,5,São Vicente,14.5,0
2022-06-01,2022,6,Alvalade,14.2,0
2022-06-01,2022,6,Areeiro,12.7,0
2022-06-01,2022,6,Arroios,15.4,0
2022-06-01,2022,6,Avenidas Novas,15.1,0
2022-06-01,2022,6,Belém,14.3,0
2022-06-01,2022,6,Benfica,11.6,0
2022-06-01,2022,6,Campo de Ourique,16.4,0
2022-06-01,2022,6,Campolide,14.2,0
2022-06-01,2022,6,Estrela,16.3,0
2022-06-01,2022,6,Lumiar,12.2,0
2022-06-01,2022,6,Misericórdia,18.8,0
2022-06-01,2022,6,Parque das Nações,14.8,0
2022-06-01,2022,6,Penha de França,13.1,0
2022-06-01,2022,6,Santa Maria Maior,19.5,0
2022-06-01,2022,6,Santo António,20.0,0
2022-06-01,2022,6,São Domingos de Benfica,12.7,0
2022-06-01,2022,6,São Vicente,14.9,0
2022-07-01,2022,7,Alvalade,14.6,0
2022-07-01,2022,7,Areeiro,13.1,0
2022-07-01,2022,7,Arroios,15.2,0
2022-07-01,2022,7,Avenidas Novas,15.4,0
2022-07-01,2022,7,Belém,14.6,0
2022-07-01,2022,7,Benfica,12.2,0
2022-07-01,2022,7,Campo de Ourique,15.9,0
2022-07-01,2022,7,Campolide,15.4,0
2022-07-01,2022,7,Estrela,17.0,0
2022-07-01,2022,7,Lumiar,12.5,0
2022-07-01,2022,7,Misericórdia,19.0,0
2022-07-01,2022,7,Parque das Nações,15.3,0
2022-07-01,2022,7,Penha de França,13.1,0
2022-07-01,2022,7,Santa Maria Maior,19.6,0
2022-07-01,2022,7,Santo António,21.1,0
2022-07-01,2022,7,São Domingos de Benfica,12.9,0
2022-07-01,2022,7,São Vicente,15.4,0
2022-08-01,2022,8,Alvalade,15.0,0
2022-08-01,2022,8,Areeiro,13.8,0
2022-08-01,2022,8,Arroios,15.2,0
2022-08-01,2022,8,Avenidas Novas,15.8,0
2022-08-01,2022,8,Belém,15.4,0
2022-08-01,2022,8,Benfica,12.8,0
2022-08-01,2022,8,Campo de Ourique,16.9,0
2022-08-01,2022,8,Campolide,15.6,0
2022-08-01,2022,8,Estrela,17.3,0
2022-08-01,2022,8,Lumiar,12.7,0
2022-08-01,2022,8,Misericórdia,19.4,0
2022-08-01,2022,8,Parque das Nações,15.8,0
2022-08-01,2022,8,Penha de França,13.8,0
2022-08-01,2022,8,Santa Maria Maior,21.1,0
2022-08-01,2022,8,Santo António,20.9,0
2022-08-01,2022,8,São Domingos de Benfica,13.3,0
2022-08-01,2022,8,São Vicente,16.2,0
2022-09-01,2022,9,Alvalade,15.0,0
2022-09-01,2022,9,Areeiro,14.4,0
2022-09-01,2022,9,Arroios,15.8,0
2022-09-01,2022,9,Avenidas Novas,16.2,0
2022-09-01,2022,9,Belém,16.8,0
2022-09-01,2022,9,Benfica,12.9,0
2022-09-01,2022,9,Campo de Ourique,17.7,0
2022-09-01,2022,9,Campolide,15.1,0
2022-09-01,2022,9,Estrela,17.8,0
2022-09-01,2022,9,Lumiar,13.1,0
2022-09-01,2022,9,Misericórdia,20.5,0
2022-09-01,2022,9,Parque das Nações,16.6,0
2022-09-01,2022,9,Penha de França,15.0,0
2022-09-01,2022,9,Santa Maria Maior,21.6,0
2022-09-01,2022,9,Santo António,21.6,0
2022-09-01,2022,9,São Domingos de Benfica,13.9,0
2022-09-01,2022,9,São Vicente,16.9,0
2022-10-01,2022,10,Alvalade,14.9,0
2022-10-01,2022,10,Areeiro,15.1,0
2022-10-01,2022,10,Arroios,17.1,0
2022-10-01,2022,10,Avenidas Novas,17.4,0
2022-10-01,2022,10,Belém,17.1,0
2022-10-01,2022,10,Benfica,13.9,0
2022-10-01,2022,10,Campo de Ourique,17.8,0
2022-10-01,2022,10,Campolide,15.8,0
2022-10-01,2022,10,Estrela,19.0,0
2022-10-01,2022,10,Lumiar,13.5,0
2022-10-01,2022,10,Misericórdia,21.3,0
2022-10-01,2022,10,Parque das Nações,16.7,0
2022-10-01,2022,10,Penha de França,15.4,0
2022-10-01,2022,10,Santa Maria Maior,23.6,0
2022-10-01,2022,10,Santo António,22.6,0
2022-10-01,2022,10,São Domingos de Benfica,14.4,0
2022-10-01,2022,10,São Vicente,17.7,0
2022-11-01,2022,11,Alvalade,15.4,0
2022-11-01,2022,11,Areeiro,15.1,0
2022-11-01,2022,11,Arroios,18.9,0
2022-11-01,2022,11,Avenidas Novas,18.4,0
2022-11-01,2022,11,Belém,16.2,0
2022-11-01,2022,11,Benfica,13.8,0
2022-11-01,2022,11,Campo de Ourique,18.9,0
2022-11-01,2022,11,Campolide,17.3,0
2022-11-01,2022,11,Estrela,20.0,0
2022-11-01,2022,11,Lumiar,13.9,0
2022-11-01,2022,11,Misericórdia,21.7,0
2022-11-01,2022,11,Parque das Nações,16.7,0
2022-11-01,2022,11,Penha de França,15.7,0
2022-11-01,2022,11,Santa Maria Maior,24.3,0
2022-11-01,2022,11,Santo António,23.7,0
2022-11-01,2022,11,São Domingos de Benfica,14.8,0
2022-11-01,2022,11,São Vicente,19.8,0
2022-12-01,2022,12,Alvalade,16.1,0
2022-12-01,2022,12,Areeiro,15.3,0
2022-12-01,2022,12,Arroios,18.9,0
2022-12-01,2022,12,Avenidas Novas,19.6,0
2022-12-01,2022,12,Belém,18.0,0
2022-12-01,2022,12,Benfica,14.5,0
2022-12-01,2022,12,Campo de Ourique,20.0,0
2022-12-01,2022,12,Campolide,17.4,0
2022-12-01,2022,12,Estrela,20.1,0
2022-12-01,2022,12,Lumiar,13.6,0
2022-12-01,2022,12,Misericórdia,22.5,0
2022-12-01,2022,12,Parque das Nações,17.9,0
2022-12-01,2022,12,Penha de França,16.7,0
2022-12-01,2022,12,Santa Maria Maior,24.4,0
2022-12-01,2022,12,Santo António,23.6,0
2022-12-01,2022,12,São Domingos de Benfica,15.4,0
2022-12-01,2022,12,São Vicente,20.1,0
2023-01-01,2023,1,Alvalade,16.1,0
2023-01-01,2023,1,Areeiro,15.2,0
2023-01-01,2023,1,Arroios,19.3,0
2023-01-01,2023,1,Avenidas Novas,19.3,0
2023-01-01,2023,1,Belém,18.0,0
2023-01-01,2023,1,Benfica,14.7,0
2023-01-01,2023,1,Campo de Ourique,20.3,0
2023-01-01,2023,1,Campolide,17.2,0
2023-01-01,2023,1,Estrela,20.5,0
2023-01-01,2023,1,Lumiar,13.8,0
2023-01-01,2023,1,Misericórdia,22.6,0
2023-01-01,2023,1,Parque das Nações,17.5,0
2023-01-01,2023,1,Penha de França,15.5,0
2023-01-01,2023,1,Santa Maria Maior,23.8,0
2023-01-01,2023,1,Santo António,24.1,0
2023-01-01,2023,1,São Domingos de Benfica,16.2,0
2023-01-01,2023,1,São Vicente,19.5,0
2023-02-01,2023,2,Alvalade,17.0,0
2023-02-01,2023,2,Areeiro,15.4,0
2023-02-01,2023,2,Arroios,19.5,0
2023-02-01,2023,2,Avenidas Novas,20.0,0
2023-02-01,2023,2,Belém,18.1,0
2023-02-01,2023,2,Benfica,14.9,0
2023-02-01,2023,2,Campo de Ourique,20.4,0
2023-02-01,2023,2,Campolide,17.2,0
2023-02-01,2023,2,Estrela,20.8,0
2023-02-01,2023,2,Lumiar,14.6,0
2023-02-01,2023,2,Misericórdia,23.6,0
2023-02-01,2023,2,Parque das Nações,17.8,0
2023-02-01,2023,2,Penha de França,16.0,0
2023-02-01,2023,2,Santa Maria Maior,23.9,0
2023-02-01,2023,2,Santo António,24.9,0
2023-02-01,2023,2,São Domingos de Benfica,15.7,0
2023-02-01,2023,2,São Vicente,18.8,0
2023-03-01,2023,3,Alvalade,17.0,0
2023-03-01,2023,3,Areeiro,16.0,0
2023-03-01,2023,3,Arroios,20.4,0
2023-03-01,2023,3,Avenidas Novas,20.3,0
2023-03-01,2023,3,Belém,19.2,0
2023-03-01,2023,3,Benfica,15.0,0
2023-03-01,2023,3,Campo de Ourique,21.5,0
2023-03-01,2023,3,Campolide,17.8,0
2023-03-01,2023,3,Estrela,21.0,0
2023-03-01,2023,3,Lumiar,14.8,0
2023-03-01,2023,3,Misericórdia,24.3,0
2023-03-01,2023,3,Parque das Nações,17.8,0
2023-03-01,2023,3,Penha de França,16.5,0
2023-03-01,2023,3,Santa Maria Maior,24.0,0
2023-03-01,2023,3,Santo António,25.0,0
2023-03-01,2023,3,São Domingos de Benfica,15.5,0
2023-03-01,2023,3,São Vicente,20.0,0
2023-04-01,2023,4,Alvalade,16.9,0
2023-04-01,2023,4,Areeiro,16.5,0
2023-04-01,2023,4,Arroios,20.4,0
2023-04-01,2023,4,Avenidas Novas,19.9,0
2023-04-01,2023,4,Belém,19.3,0
2023-04-01,2023,4,Benfica,15.3,0
2023-04-01,2023,4,Campo de Ourique,22.2,0
2023-04-01,2023,4,Campolide,18.6,0
2023-04-01,2023,4,Estrela,21.6,0
2023-04-01,2023,4,Lumiar,15.0,0
2023-04-01,2023,4,Misericórdia,25.1,0
2023-04-01,2023,4,Parque das Nações,18.1,0
2023-04-01,2023,4,Penha de França,17.0,0
2023-04-01,2023,4,Santa Maria Maior,24.3,0
2023-04-01,2023,4,Santo António,26.1,0
2023-04-01,2023,4,São Domingos de Benfica,15.8,0
2023-04-01,2023,4,São Vicente,20.6,0
2023-05-01,2023,5,Alvalade,16.6,0
2023-05-01,2023,5,Areeiro,17.0,0
2023-05-01,2023,5,Arroios,20.7,0
2023-05-01,2023,5,Avenidas Novas,20.5,0
2023-05-01,2023,5,Belém,19.6,0
2023-05-01,2023,5,Benfica,16.0,0
2023-05-01,2023,5,Campo de Ourique,22.9,0
2023-05-01,2023,5,Campolide,18.9,0
2023-05-01,2023,5,Estrela,22.0,0
2023-05-01,2023,5,Lumiar,15.2,0
2023-05-01,2023,5,Misericórdia,26.0,0
2023-05-01,2023,5,Parque das Nações,17.7,0
2023-05-01,2023,5,Penha de França,17.5,0
2023-05-01,2023,5,Santa Maria Maior,25.1,0
2023-05-01,2023,5,Santo António,27.2,0
2023-05-01,2023,5,São Domingos de Benfica,16.7,0
2023-05-01,2023,5,São Vicente,20.6,0
2023-06-01,2023,6,Alvalade,17.3,0
2023-06-01,2023,6,Areeiro,17.2,0
2023-06-01,2023,6,Arroios,21.7,0
2023-06-01,2023,6,Avenidas Novas,20.7,0
2023-06-01,2023,6,Belém,19.6,0
2023-06-01,2023,6,Benfica,16.2,0
2023-06-01,2023,6,Campo de Ourique,22.9,0
2023-06-01,2023,6,Campolide,19.4,0
2023-06-01,2023,6,Estrela,22.5,0
2023-06-01,2023,6,Lumiar,15.5,0
2023-06-01,2023,6,Misericórdia,25.1,0
2023-06-01,2023,6,Parque das Nações,18.6,0
2023-06-01,2023,6,Penha de França,18.2,0
2023-06-01,2023,6,Santa Maria Maior,25.9,0
2023-06-01,2023,6,Santo António,28.3,0
2023-06-01,2023,6,São Domingos de Benfica,16.9,0
2023-06-01,2023,6,São Vicente,20.6,0
2023-07-01,2023,7,Alvalade,17.5,0
2023-07-01,2023,7,Areeiro,17.6,0
2023-07-01,2023,7,Arroios,22.3,0
2023-07-01,2023,7,Avenidas Novas,21.4,0
2023-07-01,2023,7,Belém,19.2,0
2023-07-01,2023,7,Benfica,16.1,0
2023-07-01,2023,7,Campo de Ourique,23.0,0
2023-07-01,2023,7,Campolide,19.9,0
2023-07-01,2023,7,Estrela,23.3,0
2023-07-01,2023,7,Lumiar,16.2,0
2023-07-01,2023,7,Misericórdia,24.6,0
2023-07-01,2023,7,Parque das Nações,19.3,0
2023-07-01,2023,7,Penha de França,19.0,0
2023-07-01,2023,7,Santa Maria Maior,26.8,0
2023-07-01,2023,7,Santo António,27.5,0
2023-07-01,2023,7,São Domingos de Benfica,17.1,0
2023-07-01,2023,7,São Vicente,21.2,0
2023-08-01,2023,8,Alvalade,17.5,0
2023-08-01,2023,8,Areeiro,17.6,0
2023-08-01,2023,8,Arroios,23.0,0
2023-08-01,2023,8,Avenidas Novas,21.8,0
2023-08-01,2023,8,Belém,18.7,0
2023-08-01,2023,8,Benfica,16.1,0
2023-08-01,2023,8,Campo de Ourique,22.3,0
2023-08-01,2023,8,Campolide,20.4,0
2023-08-01,2023,8,Estrela,23.7,0
2023-08-01,2023,8,Lumiar,16.2,0
2023-08-01,2023,8,Misericórdia,25.4,0
2023-08-01,2023,8,Parque das Nações,19.5,0
2023-08-01,2023,8,Penha de França,19.7,0
2023-08-01,2023,8,Santa Maria Maior,26.9,0
2023-08-01,2023,8,Santo António,27.2,0
2023-08-01,2023,8,São Domingos de Benfica,17.3,0
2023-08-01,2023,8,São Vicente,21.9,0
2023-09-01,2023,9,Alvalade,18.0,0
2023-09-01,2023,9,Areeiro,17.8,0
2023-09-01,2023,9,Arroios,22.6,0
2023-09-01,2023,9,Avenidas Novas,21.9,0
2023-09-01,2023,9,Belém,20.2,0
2023-09-01,2023,9,Benfica,15.9,0
2023-09-01,2023,9,Campo de Ourique,22.3,0
2023-09-01,2023,9,Campolide,20.2,0
2023-09-01,2023,9,Estrela,24.3,0
2023-09-01,2023,9,Lumiar,15.9,0
2023-09-01,2023,9,Misericórdia,26.3,0
2023-09-01,2023,9,Parque das Nações,20.0,0
2023-09-01,2023,9,Penha de França,20.0,0
2023-09-01,2023,9,Santa Maria Maior,26.3,0
2023-09-01,2023,9,Santo António,27.5,0
2023-09-01,2023,9,São Domingos de Benfica,17.3,0
2023-09-01,2023,9,São Vicente,22.5,0
2023-10-01,2023,10,Alvalade,18.5,0
2023-10-01,2023,10,Areeiro,18.1,0
2023-10-01,2023,10,Arroios,22.4,0
2023-10-01,2023,10,Avenidas Novas,22.0,0
2023-10-01,2023,10,Belém,20.1,0
2023-10-01,2023,10,Benfica,16.8,0
2023-10-01,2023,10,Campo de Ourique,23.1,0
2023-10-01,2023,10,Campolide,19.5,0
2023-10-01,2023,10,Estrela,24.9,0
2023-10-01,2023,10,Lumiar,15.8,0
2023-10-01,2023,10,Misericórdia,26.1,0
2023-10-01,2023,10,Parque das Nações,19.7,0
2023-10-01,2023,10,Penha de França,20.1,0
2023-10-01,2023,10,Santa Maria Maior,26.3,0
2023-10-01,2023,10,Santo António,27.5,0
2023-10-01,2023,10,São Domingos de Benfica,17.7,0
2023-10-01,2023,10,São Vicente,21.6,0
2023-11-01,2023,11,Alvalade,19.0,0
2023-11-01,2023,11,Areeiro,18.6,0
2023-11-01,2023,11,Arroios,22.6,0
2023-11-01,2023,11,Avenidas Novas,22.0,0
2023-11-01,2023,11,Belém,19.8,0
2023-11-01,2023,11,Benfica,16.8,0
2023-11-01,2023,11,Campo de Ourique,21.9,0
2023-11-01,2023,11,Campolide,20.0,0
2023-11-01,2023,11,Estrela,24.4,0
2023-11-01,2023,11,Lumiar,15.7,0
2023-11-01,2023,11,Misericórdia,25.7,0
2023-11-01,2023,11,Parque das Nações,20.0,0
2023-11-01,2023,11,Penha de França,19.2,0
2023-11-01,2023,11,Santa Maria Maior,26.2,0
2023-11-01,2023,11,Santo António,26.7,0
2023-11-01,2023,11,São Domingos de Benfica,18.0,0
2023-11-01,2023,11,São Vicente,21.4,0
2023-12-01,2023,12,Alvalade,18.4,0
2023-12-01,2023,12,Areeiro,18.9,0
2023-12-01,2023,12,Arroios,23.2,0
2023-12-01,2023,12,Avenidas Novas,21.9,0
2023-12-01,2023,12,Belém,20.5,0
2023-12-01,2023,12,Benfica,16.7,0
2023-12-01,2023,12,Campo de Ourique,22.2,0
2023-12-01,2023,12,Campolide,20.5,0
2023-12-01,2023,12,Estrela,23.7,0
2023-12-01,2023,12,Lumiar,16.1,0
2023-12-01,2023,12,Misericórdia,25.1,0
2023-12-01,2023,12,Parque das Nações,20.0,0
2023-12-01,2023,12,Penha de França,19.5,0
2023-12-01,2023,12,Santa Maria Maior,26.6,0
2023-12-01,2023,12,Santo António,26.3,0
2023-12-01,2023,12,São Domingos de Benfica,18.0,0
2023-12-01,2023,12,São Vicente,21.9,0
2024-01-01,2024,1,Alvalade,19.4,0
2024-01-01,2024,1,Areeiro,19.1,0
2024-01-01,2024,1,Arroios,23.1,0
2024-01-01,2024,1,Avenidas Novas,21.8,0
2024-01-01,2024,1,Belém,20.4,0
2024-01-01,2024,1,Benfica,16.3,0
2024-01-01,2024,1,Campo de Ourique,22.7,0
2024-01-01,2024,1,Campolide,21.3,0
2024-01-01,2024,1,Estrela,23.6,0
2024-01-01,2024,1,Lumiar,16.4,0
2024-01-01,2024,1,Misericórdia,25.0,0
2024-01-01,2024,1,Parque das Nações,20.3,0
2024-01-01,2024,1,Penha de França,20.3,0
2024-01-01,2024,1,Santa Maria Maior,26.9,0
2024-01-01,2024,1,Santo António,26.0,0
2024-01-01,2024,1,São Domingos de Benfica,17.4,0
2024-01-01,2024,1,São Vicente,22.0,0
2024-02-01,2024,2,Alvalade,19.6,0
2024-02-01,2024,2,Areeiro,19.6,0
2024-02-01,2024,2,Arroios,23.1,0
2024-02-01,2024,2,Avenidas Novas,21.8,0
2024-02-01,2024,2,Belém,19.0,0
2024-02-01,2024,2,Benfica,17.0,0
2024-02-01,2024,2,Campo de Ourique,22.9,0
2024-02-01,2024,2,Campolide,22.1,0
2024-02-01,2024,2,Estrela,23.8,0
2024-02-01,2024,2,Lumiar,16.7,0
2024-02-01,2024,2,Misericórdia,25.7,0
2024-02-01,2024,2,Parque das Nações,19.4,0
2024-02-01,2024,2,Penha de França,20.9,0
2024-02-01,2024,2,Santa Maria Maior,27.3,0
2024-02-01,2024,2,Santo António,27.4,0
2024-02-01,2024,2,São Domingos de Benfica,17.4,0
2024-02-01,2024,2,São Vicente,22.1,0
2024-03-01,2024,3,Alvalade,19.3,0
2024-03-01,2024,3,Areeiro,19.6,0
2024-03-01,2024,3,Arroios,22.7,0
2024-03-01,2024,3,Avenidas Novas,21.6,0
2024-03-01,2024,3,Belém,19.0,0
2024-03-01,2024,3,Benfica,16.9,0
2024-03-01,2024,3,Campo de Ourique,22.6,0
2024-03-01,2024,3,Campolide,22.9,0
2024-03-01,2024,3,Estrela,23.8,0
2024-03-01,2024,3,Lumiar,16.5,0
2024-03-01,2024,3,Misericórdia,25.8,0
2024-03-01,2024,3,Parque das Nações,19.2,0
2024-03-01,2024,3,Penha de França,20.2,0
2024-03-01,2024,3,Santa Maria Maior,27.1,0
2024-03-01,2024,3,Santo António,28.2,0
2024-03-01,2024,3,São Domingos de Benfica,17.4,0
2024-03-01,2024,3,São Vicente,22.2,0
2024-04-01,2024,4,Alvalade,19.7,0
2024-04-01,2024,4,Areeiro,19.5,0
2024-04-01,2024,4,Arroios,22.7,0
2024-04-01,2024,4,Avenidas Novas,22.0,0
2024-04-01,2024,4,Belém,19.3,0
2024-04-01,2024,4,Benfica,17.1,0
2024-04-01,2024,4,Campo de Ourique,22.3,0
2024-04-01,2024,4,Campolide,23.5,0
2024-04-01,2024,4,Estrela,24.0,0
2024-04-01,2024,4,Lumiar,16.8,0
2024-04-01,2024,4,Misericórdia,26.3,0
2024-04-01,2024,4,Parque das Nações,19.2,0
2024-04-01,2024,4,Penha de França,19.8,0
2024-04-01,2024,4,Santa Maria Maior,27.0,0
2024-04-01,2024,4,Santo António,28.6,0
2024-04-01,2024,4,São Domingos de Benfica,17.7,0
2024-04-01,2024,4,São Vicente,22.2,0
2024-05-01,2024,5,Alvalade,19.2,0
2024-05-01,2024,5,Areeiro,19.2,0
2024-05-01,2024,5,Arroios,22.4,0
2024-05-01,2024,5,Avenidas Novas,22.0,0
2024-05-01,2024,5,Belém,19.6,0
2024-05-01,2024,5,Benfica,16.6,0
2024-05-01,2024,5,Campo de Ourique,22.5,0
2024-05-01,2024,5,Campolide,24.3,0
2024-05-01,2024,5,Estrela,24.4,0
2024-05-01,2024,5,Lumiar,16.7,0
2024-05-01,2024,5,Misericórdia,26.3,0
2024-05-01,2024,5,Parque das Nações,19.1,0
2024-05-01,2024,5,Penha de França,19.8,0
2024-05-01,2024,5,Santa Maria Maior,27.0,0
2024-05-01,2024,5,Santo António,28.5,0
2024-05-01,2024,5,São Domingos de Benfica,17.2,0
2024-05-01,2024,5,São Vicente,22.2,0
2024-06-01,2024,6,Alvalade,19.3,0
2024-06-01,2024,6,Areeiro,18.9,0
2024-06-01,2024,6,Arroios,22.5,0
2024-06-01,2024,6,Avenidas Novas,22.2,0
2024-06-01,2024,6,Belém,19.4,0
2024-06-01,2024,6,Benfica,17.3,0
2024-06-01,2024,6,Campo de Ourique,22.6,0
2024-06-01,2024,6,Campolide,22.9,0
2024-06-01,2024,6,Estrela,24.2,0
2024-06-01,2024,6,Lumiar,16.3,0
2024-06-01,2024,6,Misericórdia,26.7,0
2024-06-01,2024,6,Parque das Nações,18.7,0
2024-06-01,2024,6,Penha de França,20.2,0
2024-06-01,2024,6,Santa Maria Maior,27.5,0
2024-06-01,2024,6,Santo António,28.4,0
2024-06-01,2024,6,São Domingos de Benfica,16.9,0
2024-06-01,2024,6,São Vicente,22.2,0
2024-07-01,2024,7,Alvalade,19.0,0
2024-07-01,2024,7,Areeiro,19.3,0
2024-07-01,2024,7,Arroios,23.2,0
2024-07-01,2024,7,Avenidas Novas,22.2,0
2024-07-01,2024,7,Belém,19.8,0
2024-07-01,2024,7,Benfica,17.7,0
2024-07-01,2024,7,Campo de Ourique,22.8,0
2024-07-01,2024,7,Campolide,22.1,0
2024-07-01,2024,7,Estrela,23.8,0
2024-07-01,2024,7,Lumiar,16.4,0
2024-07-01,2024,7,Misericórdia,27.0,0
2024-07-01,2024,7,Parque das Nações,18.6,0
2024-07-01,2024,7,Penha de França,20.0,0
2024-07-01,2024,7,Santa Maria Maior,27.3,0
2024-07-01,2024,7,Santo António,28.2,0
2024-07-01,2024,7,São Domingos de Benfica,16.7,0
2024-07-01,2024,7,São Vicente,22.6,0
2024-08-01,2024,8,Alvalade,19.5,0
2024-08-01,2024,8,Areeiro,19.6,0
2024-08-01,2024,8,Arroios,23.3,0
2024-08-01,2024,8,Avenidas Novas,22.7,0
2024-08-01,2024,8,Belém,19.4,0
2024-08-01,2024,8,Benfica,17.6,0
2024-08-01,2024,8,Campo de Ourique,22.6,0
2024-08-01,2024,8,Campolide,22.1,0
2024-08-01,2024,8,Estrela,24.3,0
2024-08-01,2024,8,Lumiar,16.3,0
2024-08-01,2024,8,Misericórdia,25.7,0
2024-08-01,2024,8,Parque das Nações,18.7,0
2024-08-01,2024,8,Penha de França,19.9,0
2024-08-01,2024,8,Santa Maria Maior,26.2,0
2024-08-01,2024,8,Santo António,28.2,0
2024-08-01,2024,8,São Domingos de Benfica,17.4,0
2024-08-01,2024,8,São Vicente,21.8,0
2024-09-01,2024,9,Alvalade,20.0,0
2024-09-01,2024,9,Areeiro,19.9,0
2024-09-01,2024,9,Arroios,23.7,0
2024-09-01,2024,9,Avenidas Novas,23.2,0
2024-09-01,2024,9,Belém,19.7,0
2024-09-01,2024,9,Benfica,17.5,0
2024-09-01,2024,9,Campo de Ourique,22.5,0
2024-09-01,2024,9,Campolide,22.0,0
2024-09-01,2024,9,Estrela,24.6,0
2024-09-01,2024,9,Lumiar,16.5,0
2024-09-01,2024,9,Misericórdia,26.5,0
2024-09-01,2024,9,Parque das Nações,19.0,0
2024-09-01,2024,9,Penha de França,19.8,0
2024-09-01,2024,9,Santa Maria Maior,26.4,0
2024-09-01,2024,9,Santo António,28.5,0
2024-09-01,2024,9,São Domingos de Benfica,17.5,0
2024-09-01,2024,9,São Vicente,22.9,0
2024-10-01,2024,10,Alvalade,19.9,0
2024-10-01,2024,10,Areeiro,19.1,0
2024-10-01,2024,10,Arroios,23.7,0
2024-10-01,2024,10,Avenidas Novas,22.7,0
2024-10-01,2024,10,Belém,19.3,0
2024-10-01,2024,10,Benfica,17.2,0
2024-10-01,2024,10,Campo de Ourique,22.5,0
2024-10-01,2024,10,Campolide,21.4,0
2024-10-01,2024,10,Estrela,24.4,0
2024-10-01,2024,10,Lumiar,16.2,0
2024-10-01,2024,10,Misericórdia,26.2,0
2024-10-01,2024,10,Parque das Nações,18.6,0
2024-10-01,2024,10,Penha de França,20.0,0
2024-10-01,2024,10,Santa Maria Maior,26.4,0
2024-10-01,2024,10,Santo António,28.6,0
2024-10-01,2024,10,São Domingos de Benfica,17.6,0
2024-10-01,2024,10,São Vicente,22.9,0
2024-11-01,2024,11,Alvalade,19.2,0
2024-11-01,2024,11,Areeiro,18.4,0
2024-11-01,2024,11,Arroios,23.5,0
2024-11-01,2024,11,Avenidas Novas,22.5,0
2024-11-01,2024,11,Belém,19.1,0
2024-11-01,2024,11,Benfica,17.6,0
2024-11-01,2024,11,Campo de Ourique,22.9,0
2024-11-01,2024,11,Campolide,22.5,0
2024-11-01,2024,11,Estrela,24.3,0
2024-11-01,2024,11,Lumiar,16.1,0
2024-11-01,2024,11,Misericórdia,26.7,0
2024-11-01,2024,11,Parque das Nações,18.9,0
