parish,date,Year,Month,novos_al,novas_camas,novos_lag_admin,novos_legalizados_informal,total_al_acumulado,total_camas_acumulado,stock_lag_admin_acumulado,stock_legalizados_informal_acumulado,Area_km2,Densidade_AL_km2,Densidade_Capacidade_km2,capacidade_media_por_al,racio_mercado_informal,al_growth_rate
Areeiro,2011-01-01,2011,1,0.0,0.0,0.0,0.0,2.0,68.0,0.0,0.0,1.74,1.1494252873563218,39.08045977011494,34.0,0.0,0.0
Areeiro,2011-02-01,2011,2,0.0,0.0,0.0,0.0,2.0,68.0,0.0,0.0,1.74,1.1494252873563218,39.08045977011494,34.0,0.0,0.0
Areeiro,2011-03-01,2011,3,0.0,0.0,0.0,0.0,2.0,68.0,0.0,0.0,1.74,1.1494252873563218,39.08045977011494,34.0,0.0,0.0
Areeiro,2011-04-01,2011,4,0.0,0.0,0.0,0.0,2.0,68.0,0.0,0.0,1.74,1.1494252873563218,39.08045977011494,34.0,0.0,0.0
Areeiro,2011-05-01,2011,5,0.0,0.0,0.0,0.0,2.0,68.0,0.0,0.0,1.74,1.1494252873563218,39.08045977011494,34.0,0.0,0.0
Areeiro,2011-06-01,2011,6,0.0,0.0,0.0,0.0,2.0,68.0,0.0,0.0,1.74,1.1494252873563218,39.08045977011494,34.0,0.0,0.0
Areeiro,2011-07-01,2011,7,0.0,0.0,0.0,0.0,2.0,68.0,0.0,0.0,1.74,1.1494252873563218,39.08045977011494,34.0,0.0,0.0
Areeiro,2011-08-01,2011,8,0.0,0.0,0.0,0.0,2.0,68.0,0.0,0.0,1.74,1.1494252873563218,39.08045977011494,34.0,0.0,0.0
Areeiro,2011-09-01,2011,9,0.0,0.0,0.0,0.0,2.0,68.0,0.0,0.0,1.74,1.1494252873563218,39.08045977011494,34.0,0.0,0.0
Areeiro,2011-10-01,2011,10,0.0,0.0,0.0,0.0,2.0,68.0,0.0,0.0,1.74,1.1494252873563218,39.08045977011494,34.0,0.0,0.0
Areeiro,2011-11-01,2011,11,0.0,0.0,0.0,0.0,2.0,68.0,0.0,0.0,1.74,1.1494252873563218,39.08045977011494,34.0,0.0,0.0
Areeiro,2011-12-01,2011,12,0.0,0.0,0.0,0.0,2.0,68.0,0.0,0.0,1.74,1.1494252873563218,39.08045977011494,34.0,0.0,0.0
Areeiro,2012-01-01,2012,1,0.0,0.0,0.0,0.0,2.0,68.0,0.0,0.0,1.74,1.1494252873563218,39.08045977011494,34.0,0.0,0.0
Areeiro,2012-02-01,2012,2,0.0,0.0,0.0,0.0,2.0,68.0,0.0,0.0,1.74,1.1494252873563218,39.08045977011494,34.0,0.0,0.0
Areeiro,2012-03-01,2012,3,1.0,6.0,0.0,0.0,3.0,74.0,0.0,0.0,1.74,1.7241379310344829,42.52873563218391,24.666666666666668,0.0,0.5
Areeiro,2012-04-01,2012,4,0.0,0.0,0.0,0.0,3.0,74.0,0.0,0.0,1.74,1.7241379310344829,42.52873563218391,24.666666666666668,0.0,0.0
Areeiro,2012-05-01,2012,5,0.0,0.0,0.0,0.0,3.0,74.0,0.0,0.0,1.74,1.7241379310344829,42.52873563218391,24.666666666666668,0.0,0.0
Areeiro,2012-06-01,2012,6,0.0,0.0,0.0,0.0,3.0,74.0,0.0,0.0,1.74,1.7241379310344829,42.52873563218391,24.666666666666668,0.0,0.0
Areeiro,2012-07-01,2012,7,0.0,0.0,0.0,0.0,3.0,74.0,0.0,0.0,1.74,1.7241379310344829,42.52873563218391,24.666666666666668,0.0,0.0
Areeiro,2012-08-01,2012,8,0.0,0.0,0.0,0.0,3.0,74.0,0.0,0.0,1.74,1.7241379310344829,42.52873563218391,24.666666666666668,0.0,0.0
Areeiro,2012-09-01,2012,9,0.0,0.0,0.0,0.0,3.0,74.0,0.0,0.0,1.74,1.7241379310344829,42.52873563218391,24.666666666666668,0.0,0.0
Areeiro,2012-10-01,2012,10,2.0,14.0,0.0,0.0,5.0,88.0,0.0,0.0,1.74,2.8735632183908044,50.57471264367816,17.6,0.0,0.6666666666666667
Areeiro,2012-11-01,2012,11,0.0,0.0,0.0,0.0,5.0,88.0,0.0,0.0,1.74,2.8735632183908044,50.57471264367816,17.6,0.0,0.0
Areeiro,2012-12-01,2012,12,0.0,0.0,0.0,0.0,5.0,88.0,0.0,0.0,1.74,2.8735632183908044,50.57471264367816,17.6,0.0,0.0
Areeiro,2013-01-01,2013,1,0.0,0.0,0.0,0.0,5.0,88.0,0.0,0.0,1.74,2.8735632183908044,50.57471264367816,17.6,0.0,0.0
Areeiro,2013-02-01,2013,2,0.0,0.0,0.0,0.0,5.0,88.0,0.0,0.0,1.74,2.8735632183908044,50.57471264367816,17.6,0.0,0.0
Areeiro,2013-03-01,2013,3,0.0,0.0,0.0,0.0,5.0,88.0,0.0,0.0,1.74,2.8735632183908044,50.57471264367816,17.6,0.0,0.0
Areeiro,2013-04-01,2013,4,0.0,0.0,0.0,0.0,5.0,88.0,0.0,0.0,1.74,2.8735632183908044,50.57471264367816,17.6,0.0,0.0
Areeiro,2013-05-01,2013,5,0.0,0.0,0.0,0.0,5.0,88.0,0.0,0.0,1.74,2.8735632183908044,50.57471264367816,17.6,0.0,0.0
Areeiro,2013-06-01,2013,6,1.0,14.0,0.0,0.0,6.0,102.0,0.0,0.0,1.74,3.4482758620689657,58.62068965517241,17.0,0.0,0.19999999999999996
Areeiro,2013-07-01,2013,7,0.0,0.0,0.0,0.0,6.0,102.0,0.0,0.0,1.74,3.4482758620689657,58.62068965517241,17.0,0.0,0.0
Areeiro,2013-08-01,2013,8,0.0,0.0,0.0,0.0,6.0,102.0,0.0,0.0,1.74,3.4482758620689657,58.62068965517241,17.0,0.0,0.0
Areeiro,2013-09-01,2013,9,0.0,0.0,0.0,0.0,6.0,102.0,0.0,0.0,1.74,3.4482758620689657,58.62068965517241,17.0,0.0,0.0
Areeiro,2013-10-01,2013,10,0.0,0.0,0.0,0.0,6.0,102.0,0.0,0.0,1.74,3.4482758620689657,58.62068965517241,17.0,0.0,0.0
Areeiro,2013-11-01,2013,11,0.0,0.0,0.0,0.0,6.0,102.0,0.0,0.0,1.74,3.4482758620689657,58.62068965517241,17.0,0.0,0.0
Areeiro,2013-12-01,2013,12,0.0,0.0,0.0,0.0,6.0,102.0,0.0,0.0,1.74,3.4482758620689657,58.62068965517241,17.0,0.0,0.0
Areeiro,2014-01-01,2014,1,0.0,0.0,0.0,0.0,6.0,102.0,0.0,0.0,1.74,3.4482758620689657,58.62068965517241,17.0,0.0,0.0
Areeiro,2014-02-01,2014,2,0.0,0.0,0.0,0.0,6.0,102.0,0.0,0.0,1.74,3.4482758620689657,58.62068965517241,17.0,0.0,0.0
Areeiro,2014-03-01,2014,3,0.0,0.0,0.0,0.0,6.0,102.0,0.0,0.0,1.74,3.4482758620689657,58.62068965517241,17.0,0.0,0.0
Areeiro,2014-04-01,2014,4,0.0,0.0,0.0,0.0,6.0,102.0,0.0,0.0,1.74,3.4482758620689657,58.62068965517241,17.0,0.0,0.0
Areeiro,2014-05-01,2014,5,0.0,0.0,0.0,0.0,6.0,102.0,0.0,0.0,1.74,3.4482758620689657,58.62068965517241,17.0,0.0,0.0
Areeiro,2014-06-01,2014,6,1.0,8.0,0.0,0.0,7.0,110.0,0.0,0.0,1.74,4.022988505747127,63.2183908045977,15.714285714285714,0.0,0.16666666666666674
Areeiro,2014-07-01,2014,7,1.0,4.0,0.0,0.0,8.0,114.0,0.0,0.0,1.74,4.597701149425287,65.51724137931035,14.25,0.0,0.1428571428571428
Areeiro,2014-08-01,2014,8,1.0,10.0,0.0,0.0,9.0,124.0,0.0,0.0,1.74,5.172413793103448,71.26436781609195,13.777777777777779,0.0,0.125
Areeiro,2014-09-01,2014,9,0.0,0.0,0.0,0.0,9.0,124.0,0.0,0.0,1.74,5.172413793103448,71.26436781609195,13.777777777777779,0.0,0.0
Areeiro,2014-10-01,2014,10,0.0,0.0,0.0,0.0,9.0,124.0,0.0,0.0,1.74,5.172413793103448,71.26436781609195,13.777777777777779,0.0,0.0
Areeiro,2014-11-01,2014,11,1.0,32.0,0.0,0.0,10.0,156.0,0.0,0.0,1.74,5.747126436781609,89.65517241379311,15.6,0.0,0.11111111111111116
Areeiro,2014-12-01,2014,12,0.0,0.0,0.0,0.0,10.0,156.0,0.0,0.0,1.74,5.747126436781609,89.65517241379311,15.6,0.0,0.0
Areeiro,2015-01-01,2015,1,0.0,0.0,0.0,0.0,10.0,156.0,0.0,0.0,1.74,5.747126436781609,89.65517241379311,15.6,0.0,0.0
Areeiro,2015-02-01,2015,2,1.0,4.0,0.0,0.0,11.0,160.0,0.0,0.0,1.74,6.32183908045977,91.95402298850574,14.545454545454545,0.0,0.10000000000000009
Areeiro,2015-03-01,2015,3,0.0,0.0,0.0,0.0,11.0,160.0,0.0,0.0,1.74,6.32183908045977,91.95402298850574,14.545454545454545,0.0,0.0
Areeiro,2015-04-01,2015,4,3.0,31.0,0.0,0.0,14.0,191.0,0.0,0.0,1.74,8.045977011494253,109.77011494252874,13.642857142857142,0.0,0.2727272727272727
Areeiro,2015-05-01,2015,5,1.0,6.0,1.0,0.0,15.0,197.0,1.0,0.0,1.74,8.620689655172415,113.2183908045977,13.133333333333333,0.0,0.0714285714285714
Areeiro,2015-06-01,2015,6,3.0,17.0,1.0,0.0,18.0,214.0,2.0,0.0,1.74,10.344827586206897,122.98850574712644,11.88888888888889,0.0,0.19999999999999996
Areeiro,2015-07-01,2015,7,9.0,138.0,0.0,7.0,27.0,352.0,2.0,7.0,1.74,15.517241379310345,202.29885057471265,13.037037037037036,0.25925925925925924,0.5
Areeiro,2015-08-01,2015,8,2.0,6.0,0.0,0.0,29.0,358.0,2.0,7.0,1.74,16.666666666666668,205.7471264367816,12.344827586206897,0.2413793103448276,0.07407407407407418
Areeiro,2015-09-01,2015,9,1.0,4.0,0.0,0.0,30.0,362.0,2.0,7.0,1.74,17.24137931034483,208.04597701149424,12.066666666666666,0.23333333333333334,0.034482758620689724
Areeiro,2015-10-01,2015,10,0.0,0.0,0.0,0.0,30.0,362.0,2.0,7.0,1.74,17.24137931034483,208.04597701149424,12.066666666666666,0.23333333333333334,0.0
Areeiro,2015-11-01,2015,11,0.0,0.0,0.0,0.0,30.0,362.0,2.0,7.0,1.74,17.24137931034483,208.04597701149424,12.066666666666666,0.23333333333333334,0.0
Areeiro,2015-12-01,2015,12,2.0,13.0,1.0,0.0,32.0,375.0,3.0,7.0,1.74,18.39080459770115,215.51724137931035,11.71875,0.21875,0.06666666666666665
Areeiro,2016-01-01,2016,1,1.0,6.0,0.0,0.0,33.0,381.0,3.0,7.0,1.74,18.96551724137931,218.9655172413793,11.545454545454545,0.21212121212121213,0.03125
Areeiro,2016-02-01,2016,2,1.0,10.0,0.0,0.0,34.0,391.0,3.0,7.0,1.74,19.54022988505747,224.71264367816093,11.5,0.20588235294117646,0.030303030303030276
Areeiro,2016-03-01,2016,3,0.0,0.0,0.0,0.0,34.0,391.0,3.0,7.0,1.74,19.54022988505747,224.71264367816093,11.5,0.20588235294117646,0.0
Areeiro,2016-04-01,2016,4,1.0,7.0,0.0,0.0,35.0,398.0,3.0,7.0,1.74,20.114942528735632,228.73563218390805,11.371428571428572,0.2,0.02941176470588225
Areeiro,2016-05-01,2016,5,5.0,41.0,0.0,0.0,40.0,439.0,3.0,7.0,1.74,22.988505747126435,252.29885057471265,10.975,0.175,0.1428571428571428
Areeiro,2016-06-01,2016,6,2.0,12.0,0.0,0.0,42.0,451.0,3.0,7.0,1.74,24.137931034482758,259.1954022988506,10.738095238095237,0.16666666666666666,0.050000000000000044
Areeiro,2016-07-01,2016,7,5.0,40.0,0.0,0.0,47.0,491.0,3.0,7.0,1.74,27.011494252873565,282.18390804597703,10.446808510638299,0.14893617021276595,0.11904761904761907
Areeiro,2016-08-01,2016,8,0.0,0.0,0.0,0.0,47.0,491.0,3.0,7.0,1.74,27.011494252873565,282.18390804597703,10.446808510638299,0.14893617021276595,0.0
Areeiro,2016-09-01,2016,9,5.0,24.0,0.0,0.0,52.0,515.0,3.0,7.0,1.74,29.885057471264368,295.97701149425285,9.903846153846153,0.1346153846153846,0.1063829787234043
Areeiro,2016-10-01,2016,10,4.0,33.0,0.0,0.0,56.0,548.0,3.0,7.0,1.74,32.18390804597701,314.9425287356322,9.785714285714286,0.125,0.07692307692307687
Areeiro,2016-11-01,2016,11,2.0,8.0,1.0,0.0,58.0,556.0,4.0,7.0,1.74,33.333333333333336,319.5402298850575,9.586206896551724,0.1206896551724138,0.03571428571428581
Areeiro,2016-12-01,2016,12,4.0,18.0,0.0,0.0,62.0,574.0,4.0,7.0,1.74,35.632183908045974,329.88505747126436,9.258064516129032,0.11290322580645161,0.06896551724137923
Areeiro,2017-01-01,2017,1,2.0,14.0,0.0,2.0,64.0,588.0,4.0,9.0,1.74,36.7816091954023,337.9310344827586,9.1875,0.140625,0.032258064516129004
Areeiro,2017-02-01,2017,2,1.0,7.0,0.0,0.0,65.0,595.0,4.0,9.0,1.74,37.35632183908046,341.95402298850576,9.153846153846153,0.13846153846153847,0.015625
Areeiro,2017-03-01,2017,3,1.0,7.0,0.0,0.0,66.0,602.0,4.0,9.0,1.74,37.93103448275862,345.97701149425285,9.121212121212121,0.13636363636363635,0.01538461538461533
Areeiro,2017-04-01,2017,4,5.0,24.0,0.0,0.0,71.0,626.0,4.0,9.0,1.74,40.804597701149426,359.7701149425287,8.816901408450704,0.1267605633802817,0.07575757575757569
Areeiro,2017-05-01,2017,5,2.0,18.0,0.0,0.0,73.0,644.0,4.0,9.0,1.74,41.95402298850575,370.11494252873564,8.821917808219178,0.1232876712328767,0.028169014084507005
Areeiro,2017-06-01,2017,6,3.0,24.0,1.0,0.0,76.0,668.0,5.0,9.0,1.74,43.67816091954023,383.9080459770115,8.789473684210526,0.11842105263157894,0.041095890410958846
Areeiro,2017-07-01,2017,7,8.0,32.0,4.0,0.0,84.0,700.0,9.0,9.0,1.74,48.275862068965516,402.2988505747127,8.333333333333334,0.10714285714285714,0.10526315789473695
Areeiro,2017-08-01,2017,8,2.0,8.0,0.0,0.0,86.0,708.0,9.0,9.0,1.74,49.42528735632184,406.8965517241379,8.232558139534884,0.10465116279069768,0.023809523809523725
Areeiro,2017-09-01,2017,9,6.0,39.0,0.0,0.0,92.0,747.0,9.0,9.0,1.74,52.87356321839081,429.3103448275862,8.119565217391305,0.09782608695652174,0.06976744186046502
Areeiro,2017-10-01,2017,10,1.0,16.0,0.0,0.0,93.0,763.0,9.0,9.0,1.74,53.44827586206897,438.5057471264368,8.204301075268818,0.0967741935483871,0.010869565217391353
Areeiro,2017-11-01,2017,11,0.0,0.0,0.0,0.0,93.0,763.0,9.0,9.0,1.74,53.44827586206897,438.5057471264368,8.204301075268818,0.0967741935483871,0.0
Areeiro,2017-12-01,2017,12,5.0,31.0,0.0,0.0,98.0,794.0,9.0,9.0,1.74,56.32183908045977,456.32183908045977,8.10204081632653,0.09183673469387756,0.053763440860215006
Areeiro,2018-01-01,2018,1,4.0,28.0,1.0,0.0,102.0,822.0,10.0,9.0,1.74,58.62068965517241,472.41379310344826,8.058823529411764,0.08823529411764706,0.04081632653061229
Areeiro,2018-02-01,2018,2,2.0,15.0,0.0,0.0,104.0,837.0,10.0,9.0,1.74,59.770114942528735,481.0344827586207,8.048076923076923,0.08653846153846154,0.019607843137254832
Areeiro,2018-03-01,2018,3,4.0,33.0,1.0,0.0,108.0,870.0,11.0,9.0,1.74,62.06896551724138,500.0,8.055555555555555,0.08333333333333333,0.03846153846153855
Areeiro,2018-04-01,2018,4,2.0,16.0,0.0,0.0,110.0,886.0,11.0,9.0,1.74,63.2183908045977,509.1954022988506,8.054545454545455,0.08181818181818182,0.0185185185185186
Areeiro,2018-05-01,2018,5,2.0,11.0,0.0,0.0,112.0,897.0,11.0,9.0,1.74,64.36781609195403,515.5172413793103,8.008928571428571,0.08035714285714286,0.018181818181818077
Areeiro,2018-06-01,2018,6,4.0,33.0,1.0,0.0,116.0,930.0,12.0,9.0,1.74,66.66666666666667,534.4827586206897,8.017241379310345,0.07758620689655173,0.03571428571428581
Areeiro,2018-07-01,2018,7,7.0,55.0,0.0,0.0,123.0,985.0,12.0,9.0,1.74,70.6896551724138,566.0919540229885,8.008130081300813,0.07317073170731707,0.06034482758620685
Areeiro,2018-08-01,2018,8,4.0,19.0,0.0,0.0,127.0,1004.0,12.0,9.0,1.74,72.98850574712644,577.0114942528736,7.905511811023622,0.07086614173228346,0.03252032520325199
Areeiro,2018-09-01,2018,9,6.0,48.0,0.0,0.0,133.0,1052.0,12.0,9.0,1.74,76.4367816091954,604.5977011494252,7.909774436090226,0.06766917293233082,0.04724409448818889
Areeiro,2018-10-01,2018,10,6.0,46.0,0.0,0.0,139.0,1098.0,12.0,9.0,1.74,79.88505747126437,631.0344827586207,7.899280575539568,0.06474820143884892,0.04511278195488733
Areeiro,2018-11-01,2018,11,6.0,42.0,4.0,0.0,145.0,1140.0,16.0,9.0,1.74,83.33333333333333,655.1724137931035,7.862068965517241,0.06206896551724138,0.043165467625899234
Areeiro,2018-12-01,2018,12,1.0,9.0,1.0,0.0,146.0,1149.0,17.0,9.0,1.74,83.9080459770115,660.3448275862069,7.86986301369863,0.06164383561643835,0.006896551724137945
Areeiro,2019-01-01,2019,1,0.0,0.0,0.0,0.0,146.0,1149.0,17.0,9.0,1.74,83.9080459770115,660.3448275862069,7.86986301369863,0.06164383561643835,0.0
Areeiro,2019-02-01,2019,2,3.0,19.0,0.0,0.0,149.0,1168.0,17.0,9.0,1.74,85.63218390804597,671.264367816092,7.8389261744966445,0.06040268456375839,0.020547945205479534
Areeiro,2019-03-01,2019,3,1.0,6.0,1.0,0.0,150.0,1174.0,18.0,9.0,1.74,86.20689655172414,674.7126436781609,7.826666666666667,0.06,0.006711409395973256
Areeiro,2019-04-01,2019,4,3.0,16.0,1.0,0.0,153.0,1190.0,19.0,9.0,1.74,87.93103448275862,683.9080459770115,7.777777777777778,0.058823529411764705,0.020000000000000018
Areeiro,2019-05-01,2019,5,1.0,4.0,1.0,0.0,154.0,1194.0,20.0,9.0,1.74,88.50574712643679,686.2068965517242,7.753246753246753,0.05844155844155844,0.006535947712418277
Areeiro,2019-06-01,2019,6,5.0,32.0,3.0,0.0,159.0,1226.0,23.0,9.0,1.74,91.37931034482759,704.5977011494253,7.710691823899371,0.05660377358490566,0.032467532467532534
Areeiro,2019-07-01,2019,7,4.0,26.0,3.0,0.0,163.0,1252.0,26.0,9.0,1.74,93.67816091954023,719.5402298850574,7.680981595092025,0.05521472392638037,0.02515723270440251
Areeiro,2019-08-01,2019,8,2.0,6.0,2.0,0.0,165.0,1258.0,28.0,9.0,1.74,94.82758620689656,722.9885057471264,7.624242424242424,0.05454545454545454,0.012269938650306678
Areeiro,2019-09-01,2019,9,2.0,12.0,2.0,0.0,167.0,1270.0,30.0,9.0,1.74,95.97701149425288,729.8850574712644,7.604790419161676,0.05389221556886228,0.0121212121212122
Areeiro,2019-10-01,2019,10,0.0,0.0,0.0,0.0,167.0,1270.0,30.0,9.0,1.74,95.97701149425288,729.8850574712644,7.604790419161676,0.05389221556886228,0.0
Areeiro,2019-11-01,2019,11,9.0,51.0,6.0,0.0,176.0,1321.0,36.0,9.0,1.74,101.14942528735632,759.1954022988506,7.505681818181818,0.05113636363636364,0.05389221556886237
Areeiro,2019-12-01,2019,12,9.0,80.0,9.0,0.0,185.0,1401.0,45.0,9.0,1.74,106.32183908045977,805.1724137931035,7.572972972972973,0.04864864864864865,0.051136363636363535
Areeiro,2020-01-01,2020,1,1.0,6.0,1.0,0.0,186.0,1407.0,46.0,9.0,1.74,106.89655172413794,808.6206896551724,7.564516129032258,0.04838709677419355,0.00540540540540535
Areeiro,2020-02-01,2020,2,5.0,22.0,3.0,0.0,191.0,1429.0,49.0,9.0,1.74,109.77011494252874,821.264367816092,7.481675392670157,0.04712041884816754,0.026881720430107503
Areeiro,2020-03-01,2020,3,2.0,13.0,1.0,0.0,193.0,1442.0,50.0,9.0,1.74,110.91954022988506,828.735632183908,7.471502590673575,0.046632124352331605,0.010471204188481575
Areeiro,2020-04-01,2020,4,0.0,0.0,0.0,0.0,193.0,1442.0,50.0,9.0,1.74,110.91954022988506,828.735632183908,7.471502590673575,0.046632124352331605,0.0
Areeiro,2020-05-01,2020,5,0.0,0.0,0.0,0.0,193.0,1442.0,50.0,9.0,1.74,110.91954022988506,828.735632183908,7.471502590673575,0.046632124352331605,0.0
Areeiro,2020-06-01,2020,6,1.0,8.0,1.0,0.0,194.0,1450.0,51.0,9.0,1.74,111.49425287356321,833.3333333333334,7.474226804123711,0.04639175257731959,0.005181347150259086
Areeiro,2020-07-01,2020,7,2.0,14.0,0.0,0.0,196.0,1464.0,51.0,9.0,1.74,112.64367816091954,841.3793103448276,7.469387755102041,0.04591836734693878,0.010309278350515427
Areeiro,2020-08-01,2020,8,0.0,0.0,0.0,0.0,196.0,1464.0,51.0,9.0,1.74,112.64367816091954,841.3793103448276,7.469387755102041,0.04591836734693878,0.0
Areeiro,2020-09-01,2020,9,0.0,0.0,0.0,0.0,196.0,1464.0,51.0,9.0,1.74,112.64367816091954,841.3793103448276,7.469387755102041,0.04591836734693878,0.0
Areeiro,2020-10-01,2020,10,0.0,0.0,0.0,0.0,196.0,1464.0,51.0,9.0,1.74,112.64367816091954,841.3793103448276,7.469387755102041,0.04591836734693878,0.0
Areeiro,2020-11-01,2020,11,0.0,0.0,0.0,0.0,196.0,1464.0,51.0,9.0,1.74,112.64367816091954,841.3793103448276,7.469387755102041,0.04591836734693878,0.0
Areeiro,2020-12-01,2020,12,0.0,0.0,0.0,0.0,196.0,1464.0,51.0,9.0,1.74,112.64367816091954,841.3793103448276,7.469387755102041,0.04591836734693878,0.0
Areeiro,2021-01-01,2021,1,7.0,59.0,7.0,0.0,203.0,1523.0,58.0,9.0,1.74,116.66666666666667,875.2873563218391,7.502463054187192,0.04433497536945813,0.03571428571428581
Areeiro,2021-02-01,2021,2,0.0,0.0,0.0,0.0,203.0,1523.0,58.0,9.0,1.74,116.66666666666667,875.2873563218391,7.502463054187192,0.04433497536945813,0.0
Areeiro,2021-03-01,2021,3,0.0,0.0,0.0,0.0,203.0,1523.0,58.0,9.0,1.74,116.66666666666667,875.2873563218391,7.502463054187192,0.04433497536945813,0.0
Areeiro,2021-04-01,2021,4,1.0,10.0,0.0,0.0,204.0,1533.0,58.0,9.0,1.74,117.24137931034483,881.0344827586207,7.514705882352941,0.04411764705882353,0.0049261083743843415
Areeiro,2021-05-01,2021,5,0.0,0.0,0.0,0.0,204.0,1533.0,58.0,9.0,1.74,117.24137931034483,881.0344827586207,7.514705882352941,0.04411764705882353,0.0
Areeiro,2021-06-01,2021,6,1.0,6.0,1.0,0.0,205.0,1539.0,59.0,9.0,1.74,117.816091954023,884.4827586206897,7.507317073170731,0.04390243902439024,0.004901960784313708
Areeiro,2021-07-01,2021,7,1.0,12.0,1.0,0.0,206.0,1551.0,60.0,9.0,1.74,118.39080459770115,891.3793103448276,7.529126213592233,0.043689320388349516,0.004878048780487809
Areeiro,2021-08-01,2021,8,0.0,0.0,0.0,0.0,206.0,1551.0,60.0,9.0,1.74,118.39080459770115,891.3793103448276,7.529126213592233,0.043689320388349516,0.0
Areeiro,2021-09-01,2021,9,1.0,10.0,0.0,0.0,207.0,1561.0,60.0,9.0,1.74,118.96551724137932,897.1264367816092,7.541062801932367,0.043478260869565216,0.004854368932038833
Areeiro,2021-10-01,2021,10,5.0,35.0,4.0,0.0,212.0,1596.0,64.0,9.0,1.74,121.83908045977012,917.2413793103449,7.528301886792453,0.04245283018867924,0.024154589371980784
Areeiro,2021-11-01,2021,11,1.0,10.0,1.0,0.0,213.0,1606.0,65.0,9.0,1.74,122.41379310344827,922.9885057471264,7.539906103286385,0.04225352112676056,0.004716981132075526
Areeiro,2021-12-01,2021,12,2.0,12.0,2.0,0.0,215.0,1618.0,67.0,9.0,1.74,123.5632183908046,929.8850574712644,7.525581395348837,0.04186046511627907,0.009389671361502261
Areeiro,2022-01-01,2022,1,0.0,0.0,0.0,0.0,215.0,1618.0,67.0,9.0,1.74,123.5632183908046,929.8850574712644,7.525581395348837,0.04186046511627907,0.0
Areeiro,2022-02-01,2022,2,1.0,8.0,1.0,0.0,216.0,1626.0,68.0,9.0,1.74,124.13793103448276,934.4827586206897,7.527777777777778,0.041666666666666664,0.0046511627906977715
Areeiro,2022-03-01,2022,3,4.0,32.0,0.0,0.0,220.0,1658.0,68.0,9.0,1.74,126.4367816091954,952.8735632183908,7.536363636363636,0.04090909090909091,0.0185185185185186
Areeiro,2022-04-01,2022,4,3.0,16.0,2.0,0.0,223.0,1674.0,70.0,9.0,1.74,128.16091954022988,962.0689655172414,7.506726457399103,0.04035874439461883,0.013636363636363669
Areeiro,2022-05-01,2022,5,0.0,0.0,0.0,0.0,223.0,1674.0,70.0,9.0,1.74,128.16091954022988,962.0689655172414,7.506726457399103,0.04035874439461883,0.0
Areeiro,2022-06-01,2022,6,0.0,0.0,0.0,0.0,223.0,1674.0,70.0,9.0,1.74,128.16091954022988,962.0689655172414,7.506726457399103,0.04035874439461883,0.0
Areeiro,2022-07-01,2022,7,0.0,0.0,0.0,0.0,223.0,1674.0,70.0,9.0,1.74,128.16091954022988,962.0689655172414,7.506726457399103,0.04035874439461883,0.0
Areeiro,2022-08-01,2022,8,0.0,0.0,0.0,0.0,223.0,1674.0,70.0,9.0,1.74,128.16091954022988,962.0689655172414,7.506726457399103,0.04035874439461883,0.0
Areeiro,2022-09-01,2022,9,0.0,0.0,0.0,0.0,223.0,1674.0,70.0,9.0,1.74,128.16091954022988,962.0689655172414,7.506726457399103,0.04035874439461883,0.0
Areeiro,2022-10-01,2022,10,0.0,0.0,0.0,0.0,223.0,1674.0,70.0,9.0,1.74,128.16091954022988,962.0689655172414,7.506726457399103,0.04035874439461883,0.0
Areeiro,2022-11-01,2022,11,0.0,0.0,0.0,0.0,223.0,1674.0,70.0,9.0,1.74,128.16091954022988,962.0689655172414,7.506726457399103,0.04035874439461883,0.0
Areeiro,2022-12-01,2022,12,0.0,0.0,0.0,0.0,223.0,1674.0,70.0,9.0,1.74,128.16091954022988,962.0689655172414,7.506726457399103,0.04035874439461883,0.0
Areeiro,2023-01-01,2023,1,0.0,0.0,0.0,0.0,223.0,1674.0,70.0,9.0,1.74,128.16091954022988,962.0689655172414,7.506726457399103,0.04035874439461883,0.0
Areeiro,2023-02-01,2023,2,0.0,0.0,0.0,0.0,223.0,1674.0,70.0,9.0,1.74,128.16091954022988,962.0689655172414,7.506726457399103,0.04035874439461883,0.0
Areeiro,2023-03-01,2023,3,0.0,0.0,0.0,0.0,223.0,1674.0,70.0,9.0,1.74,128.16091954022988,962.0689655172414,7.506726457399103,0.04035874439461883,0.0
Areeiro,2023-04-01,2023,4,0.0,0.0,0.0,0.0,223.0,1674.0,70.0,9.0,1.74,128.16091954022988,962.0689655172414,7.506726457399103,0.04035874439461883,0.0
Areeiro,2023-05-01,2023,5,0.0,0.0,0.0,0.0,223.0,1674.0,70.0,9.0,1.74,128.16091954022988,962.0689655172414,7.506726457399103,0.04035874439461883,0.0
Areeiro,2023-06-01,2023,6,0.0,0.0,0.0,0.0,223.0,1674.0,70.0,9.0,1.74,128.16091954022988,962.0689655172414,7.506726457399103,0.04035874439461883,0.0
Areeiro,2023-07-01,2023,7,0.0,0.0,0.0,0.0,223.0,1674.0,70.0,9.0,1.74,128.16091954022988,962.0689655172414,7.506726457399103,0.04035874439461883,0.0
Areeiro,2023-08-01,2023,8,0.0,0.0,0.0,0.0,223.0,1674.0,70.0,9.0,1.74,128.16091954022988,962.0689655172414,7.506726457399103,0.04035874439461883,0.0
